Name,Season,Pitch,Pitches,Vertical Break,Vertical Drop,Horizontal Break,ArmAngle,SpinRate,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,NameASCII,PlayerId,MLBAMID
"Tim Anderson",2025,"FA,FC,FS,SI,CH,SL,CU,KC",264,8.542356183333334,25.51117484848485,-3.3069143598484843,36.390446477272725,2315.7727272727275,43,88.67906976744187,100.9,103.9,-1.8604651162790697,0,0,16,0.37209302325581395,"Tim Anderson","15172",641313
"Alex Jackson",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",285,8.320547117964912,26.770484982456146,-2.0166567368421044,40.12429817543858,2385.838596491228,36,87.81111111111112,108.1,108.7,10.333333333333334,5,0.1388888888888889,14,0.3888888888888889,"Alex Jackson","17276",656577
"José Fermín",2025,"FA,FC,FS,SI,CH,SL,CU",229,7.243938365502184,26.552649781659387,-3.2197511637554586,37.1808557790393,2342.480349344978,43,88.54999999999998,100.7,105.5,16.075,0,0,15,0.3488372093023256,"Jose Fermin","21746",665877
"Lane Thomas",2025,"FA,FC,FS,SI,CH,SL,CU,KC",364,7.58115805824176,26.18733351648352,-4.368830058241758,37.14812263736263,2280.2252747252746,54,88.94444444444444,104.7,110.6,18.62962962962963,3,0.05555555555555555,18,0.3333333333333333,"Lane Thomas","16939",657041
"James Outman",2025,"FA,FC,FS,SI,CH,SL,CU,KC",434,5.912798035023042,28.824419700460826,-4.126788683870968,37.28833341013825,2277.3963133640555,51,91.48,107.6,110.5,19.38,9,0.17647058823529413,23,0.45098039215686275,"James Outman","24770",681546
"Jacob Stallings",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",316,7.390176542088606,27.445250949367082,-2.4491335208860767,41.2336539556962,2332.1518987341774,60,85.15423728813559,98.4,104.4,10.94915254237288,1,0.016666666666666666,16,0.26666666666666666,"Jacob Stallings","13723",607732
"Brett Harris",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",211,8.112240710900473,28.782979668246444,-4.419414402843601,37.37866919431279,2255.165876777251,35,84.69999999999999,104.3,106.8,12.735294117647058,2,0.05714285714285714,11,0.3142857142857143,"Brett Harris","29788",695391
"Alex Freeland",2025,"FA,FC,FS,SI,CH,SL,CU,KC",361,6.827034217257618,26.96091174515235,-4.485016356786704,37.91426559556787,2200.3019390581717,44,90.49761904761904,101.9,107.2,19.142857142857142,4,0.09090909090909091,17,0.38636363636363635,"Alex Freeland","31665",690976
"Rafael Marchán",2025,"FA,FC,FS,SI,CH,SL,CU,KC",323,7.747644758204334,26.388728173374606,-5.420532035913313,37.2721242105263,2284.2321981424147,64,84.22063492063494,100.6,104.6,13,2,0.03125,11,0.171875,"Rafael Marchan","21646",665561
"Rob Refsnyder",2025,"FA,FC,SI,CH,SL,CU,KC,EP",301,7.311637790697675,26.598794485049833,-3.0998497574750834,34.37572122259135,2416.704318936877,45,90.78409090909093,104.3,110.3,4.409090909090909,3,0.06666666666666667,24,0.5333333333333333,"Rob Refsnyder","13770",608701
"Sam Haggerty",2025,"FA,FC,FS,SI,CH,SL,CU,KN,EP",310,7.365960178064516,27.54025864516129,-5.901219635161292,37.748391451612896,2060.4387096774194,59,89.58793103448278,103.9,109.6,10.310344827586206,2,0.03389830508474576,26,0.4406779661016949,"Sam Haggerty","18054",664059
"Jon Berti",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",277,8.680344707220216,26.859871768953067,-5.194391859205775,37.493451263537914,2305.1516245487364,52,86.67254901960787,103.4,111.3,4.176470588235294,2,0.038461538461538464,17,0.3269230769230769,"Jon Berti","12037",542932
"Amed Rosario",2025,"FA,FC,FS,SI,CH,SL,CU,KC",229,5.198387568558951,29.699516812227074,-0.6739343113537118,41.005493973799126,2334.921397379913,49,89.17959183673472,107,108.9,7.775510204081633,3,0.061224489795918366,19,0.3877551020408163,"Amed Rosario","15518",642708
"Jesse Winker",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",295,6.671367528813559,29.308255491525426,-3.5576175694915246,34.04457959322034,2273.9457627118645,48,88.96875,104.9,109.3,21.3125,3,0.0625,21,0.4375,"Jesse Winker","13590",608385
"Michael Helman",2025,"FA,FC,FS,SI,CH,SL,CU",220,7.983658541818182,26.129294681818184,-2.8024403563636358,40.44294045454546,2365.009090909091,45,80.88095238095238,101.1,106.6,15.80952380952381,3,0.06666666666666667,9,0.2,"Michael Helman","24605",680737
"Samuel Basallo",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",333,5.078278578078078,30.403209759759765,-3.3816874144144142,36.78115980780781,2260.672672672673,63,91.42698412698412,107.9,112.1,14.746031746031745,6,0.09523809523809523,30,0.47619047619047616,"Samuel Basallo","28824",694212
"Carter Jensen",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",232,7.68037934913793,28.94922456896552,-5.955570793103448,37.44333452586207,2176.564655172414,36,97.32222222222222,108.3,112.7,6.416666666666667,8,0.2222222222222222,23,0.6388888888888888,"Carter Jensen","29478",695600
"Kevin Newman",2025,"FA,FC,FS,SI,CH,SL,CU,KC",268,7.074688132365672,26.925211194029856,-4.103670811940298,35.64388536940298,2305.652985074627,64,86.64843750000001,100.4,105.5,6.3125,2,0.03125,19,0.296875,"Kevin Newman","17696",621028
"Ronny Simon",2025,"FA,FC,FS,SI,CH,SL,CU,KC",294,7.481098329251701,26.88993918367347,-4.773129530612246,38.17196697278912,2248.3809523809523,55,89.61698113207547,103.5,108.8,7.981132075471698,3,0.05454545454545454,22,0.4,"Ronny Simon","25346",682927
"Brendan Rodgers",2025,"FA,FC,FS,SI,CH,SL,CU,KC",388,6.231278148969072,28.675058634020623,-3.551177801546391,34.181224974226815,2326.7061855670104,56,89.7875,106.6,111.5,8.25,6,0.10714285714285714,25,0.44642857142857145,"Brendan Rodgers","17907",663898
"Jonatan Clase",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",312,9.251356256410258,25.64787080128205,-4.894219525961539,38.10092257692308,2277.6666666666665,51,89.37173913043478,102.7,108.1,18.32608695652174,5,0.09803921568627451,19,0.37254901960784315,"Jonatan Clase","26599",682729
"Drew Gilbert",2025,"FA,FC,FS,SI,CH,SL,CU,KC",337,4.780815037685461,30.810495934718098,-3.592375388130564,39.755251661721076,2271.379821958457,69,87.27910447761194,104.1,109.8,11.119402985074627,4,0.057971014492753624,26,0.37681159420289856,"Drew Gilbert","31545",687551
"Bryce Johnson",2025,"FA,FC,FS,SI,CH,SL,CU,EP",163,7.621548709202455,26.71181533742331,-5.133152533742331,37.04262466257669,2314.2269938650306,35,88.01250000000002,101.6,105.9,10.84375,2,0.05714285714285714,13,0.37142857142857144,"Bryce Johnson","20002",669369
"Moisés Ballesteros",2025,"FA,FC,FS,SI,CH,SL,CU,KC",230,6.568313571304348,27.079234913043475,-6.916211704347829,32.6233336,2211.6434782608694,45,89.0933333333333,106.7,112.8,0.8444444444444444,3,0.06666666666666667,15,0.3333333333333333,"Moises Ballesteros","28820",694208
"Chris Taylor",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",361,7.689484396398893,27.745746426592795,-4.4618895157894745,33.7354375900277,2325.6703601108034,50,85.48,102.5,108.8,19.74,5,0.1,18,0.36,"Chris Taylor","13757",621035
"Tyler Wade",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",381,7.175618368110233,28.219682178477697,-4.508013033070866,33.41506513385827,2305.4041994750655,71,83.9193548387097,96.3,100.5,8.67741935483871,0,0,12,0.16901408450704225,"Tyler Wade","15730",642180
"Brandon Lockridge",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",291,7.612398899656356,26.992598694158076,-3.9008642896907224,36.622971477663235,2277.810996563574,52,86.95686274509804,100.9,107.8,-0.37254901960784315,0,0,16,0.3076923076923077,"Brandon Lockridge","21496",663604
"Cody Freeman",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",317,7.657558689274449,27.392796876971605,-3.4908407949526814,38.18608444794954,2312.981072555205,58,85.36842105263159,100.3,104.3,10.649122807017545,1,0.017241379310344827,13,0.22413793103448276,"Cody Freeman","25629",683227
"Martín Maldonado",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",372,7.242465672043013,28.386850618279578,-3.0263707473118275,37.83026075268818,2355.935483870968,65,82.30350877192983,102.9,107.5,16,6,0.09230769230769231,14,0.2153846153846154,"Martin Maldonado","6887",455117
"Vidal Bruján",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",279,6.617811487455196,28.266118100358426,-4.856792470426521,32.72457390681004,2246.8279569892475,59,88.61379310344829,99.9,110.3,4.9655172413793105,0,0,22,0.3728813559322034,"Vidal Brujan","20536",660644
"Jose Herrera",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",608,7.692668919572367,26.651105937500002,-4.157742237664476,38.36524787828947,2233.8256578947367,98,82.15227272727273,97.1,106.1,17.90909090909091,0,0,17,0.17346938775510204,"Jose Herrera","17040",645444
"Ildemaro Vargas",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",246,6.086544355691057,28.505154390243902,-3.3276301178861787,33.3823387804878,2297.7398373983738,58,89.24999999999999,104.2,106.4,4.321428571428571,2,0.034482758620689655,18,0.3103448275862069,"Ildemaro Vargas","13324",545121
"Enmanuel Valdez",2025,"FA,FC,FS,SI,CH,SL,CU,KC",357,5.749929092436975,28.704130980392154,-3.4757070565826327,36.11822402521008,2287.84593837535,67,90.02089552238806,104.6,108.5,16.52238805970149,6,0.08955223880597014,28,0.417910447761194,"Enmanuel Valdez","21716",665839
"Adael Amador",2025,"FA,FC,FS,SI,CH,SL,CU,KC",374,6.1809533529411755,27.849296524064165,-4.167843038048129,36.56957668449198,2256.4117647058824,72,85.16567164179102,100.8,103.5,17.746268656716417,3,0.041666666666666664,18,0.25,"Adael Amador","27962",691182
"Taylor Trammell",2025,"FA,FC,FS,SI,CH,SL,CU,KC",489,7.171155210633947,26.87657188139059,-5.085793914928424,35.80132728016361,2296.312883435583,69,90.68059701492537,105.2,112.2,15.582089552238806,6,0.08695652173913043,27,0.391304347826087,"Taylor Trammell","19960",666211
"Jake Rogers",2025,"FA,FC,FS,SI,CH,SL,CU",413,6.655211598305084,28.228501404358354,-2.9860146278450364,36.211749174334145,2221.767554479419,68,88.13731343283582,102.3,109.2,15.462686567164178,5,0.07352941176470588,25,0.36764705882352944,"Jake Rogers","19452",668670
"Johan Rojas",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",347,6.779784053602304,27.13104965417868,-3.8038088677233435,37.59634201729107,2327.005763688761,65,87.64666666666668,102.7,107.8,2.533333333333333,2,0.03076923076923077,27,0.4153846153846154,"Johan Rojas","24336",679032
