Name,Season,Pitch,Pitches,LD%,GB%,FB%,IFFB%,HR/FB,Strikes,Balls,Pitches,xMov,zMov,Mov,NameASCII,PlayerId,MLBAMID
"Carter Kieboom",2025,"FA,FC,SI,CH,SL,CU",25,0.2,0.4,0.4,0,0,17,8,25,-3.1312200399999996,4.801695120000001,9.18,"Carter Kieboom","19958",666198
"Kevin Alcántara",2025,"FA,SI,SL,CU",20,0.5,0.5,0,0,0,14,6,20,-1.8121646999999999,2.2767670850000004,5.39892045,"Kevin Alcantara","25971",682634
"Rafael Flores Jr.",2025,"FA,FC,SI,SL,CU",27,0.2,0.6,0.2,0,0,17,10,27,1.539214814814815,3.2341600703703706,6.364775925925926,"Rafael Flores Jr.","31991",804668
"Daz Cameron",2025,"FA,FC,FS,SI,SL,CU,EP",40,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0,26,14,40,-0.7573895750000001,2.6084175999999997,7.9199649999999995,"Daz Cameron","18353",663662
"Owen Miller",2025,"FA,FC,SI,CH,SL,CU,KC",31,0.16666666666666666,0.6666666666666666,0.16666666666666666,0,0,22,9,31,-2.4725930000000003,3.3049726129032257,7.513731612903225,"Owen Miller","24655",680911
"Blake Sabol",2025,"FA,FC,FS,SI,CH,SL,CU",67,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,0,45,22,67,-4.089029597014925,5.646250462686567,9.214864626865673,"Blake Sabol","25805",666165
"José Azócar",2025,"FA,FC,FS,SI,SL,EP",33,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.5,0,22,11,33,-0.9551196060606062,5.7781088787878785,8.645555454545454,"Jose Azocar","18821",640492
"Brewer Hicklen",2025,"FA,CH,SL",18,0.5,0.5,0,0,0,11,7,18,-2.171566833333333,3.487593166666667,5.676553888888888,"Brewer Hicklen","20450",676551
"Corey Julks",2025,"FA,FS,SI,CH,SL",21,0,0.25,0.75,0,0,13,8,21,-4.8222104761904765,5.818285238095238,9.660606666666666,"Corey Julks","20311",667452
"Cam Devanney",2025,"FA,FC,FS,SI,CH,SL,CU",93,0.2727272727272727,0.18181818181818182,0.5454545454545454,0,0,59,34,93,-2.6128039913978496,5.8394373602150536,8.718043143010753,"Cam Devanney","25688",687478
"Manuel Margot",2025,"FA,FS,SI,SL,CU",19,0.3333333333333333,0.6666666666666666,0,0,0,14,5,19,-3.394184736842105,4.287822,8.331083157894739,"Manuel Margot","14712",622534
"Omar Narváez",2025,"FA,FC,SI,CH,SL",31,0.2,0.4,0.4,0,0,17,14,31,-3.8286020645161294,7.1570659999999995,9.323257741935484,"Omar Narvaez","13338",553882
"Chad Stevens",2025,"FA,FS,SI,SL",40,0,0.8333333333333334,0.16666666666666666,0,0,26,14,40,-5.1303543975,6.926142200000001,9.306852225,"Chad Stevens","29614",677060
"Tucker Barnhart",2025,"FA,FC,SI,CH,SL,CU",37,0.3333333333333333,0.5,0.16666666666666666,0,0,23,14,37,-4.801586216216217,3.6329826486486483,10.139149189189189,"Tucker Barnhart","10200",571466
"Keston Hiura",2025,"FA,FC,FO,FS,SI,SL,CU",59,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,41,18,59,-2.3260591864406774,4.233927700000001,8.005605423728813,"Keston Hiura","20003",669374
"Ryan Kreidler",2025,"FA,FC,FS,SI,CH,SL,CU,KC",116,0.08333333333333333,0.4166666666666667,0.5,0,0,75,41,116,-1.4831876051724135,3.505430554310345,8.42922153448276,"Ryan Kreidler","25867",668952
"Everson Pereira",2025,"FA,FC,FS,SI,CH,SL,CU",149,0.2,0.35,0.45,0.2222222222222222,0,87,62,149,-1.8274552939597313,3.9222960335570476,8.230435,"Everson Pereira","23695",677592
"CJ Alexander",2025,"FA,FC,FS,SI,CH,SL,CU,KC",62,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.5,0,43,19,62,-3.1183657241935485,3.3931278548387103,9.287323596774193,"CJ Alexander","20557",680769
"Luis Guillorme",2025,"FA,FC,FS,SI,CH,SL,CU,KC",62,0.2727272727272727,0.6363636363636364,0.09090909090909091,1,0,42,20,62,-1.753874241935484,3.9227114338709677,8.606933064516129,"Luis Guillorme","16451",641645
"Maverick Handley",2025,"FA,FC,SI,CH,SL,CU",149,0.13636363636363635,0.5454545454545454,0.3181818181818182,0.14285714285714285,0,107,42,149,-3.0850013275167782,4.446827255033557,9.285568657718121,"Maverick Handley","26106",668974
"Mason McCoy",2025,"FA,SI,CH,SL,CU,KC",77,0.08333333333333333,0.4166666666666667,0.5,0.16666666666666666,0,51,26,77,-3.162959725974026,4.462811077922077,8.131107623376625,"Mason McCoy","22232",669200
"Bobby Dalbec",2025,"FA,FC,FS,SI,CH,SL,CU,KC",51,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,0,33,18,51,-1.5772185686274514,4.276607150980393,7.580841450980392,"Bobby Dalbec","19966",666915
"Bryce Eldridge",2025,"FA,FC,FS,SI,CH,SL,CU,KC",153,0,0.5,0.5,0,0,86,67,153,-2.4607246689006534,2.648038671307189,8.726211026143792,"Bryce Eldridge","33390",805811
"Andrés Chaparro",2025,"FA,FC,SI,CH,SL,CU",93,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5833333333333334,0.08333333333333333,60,33,93,-1.5571872365591397,5.055975365591399,8.664853999999998,"Andres Chaparro","21797",665953
"Logan Davidson",2025,"FA,FC,FS,SI,CH,SL,CU,KC",183,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.25,0.25,115,68,183,-2.5951194595628415,2.5008728508196723,8.647128868852459,"Logan Davidson","25844",669722
"Ali Sánchez",2025,"FA,FC,FS,SI,CH,SL,CU,EP",54,0.08333333333333333,0.6666666666666666,0.25,0.3333333333333333,0,42,12,54,-3.6681796851851853,5.864833574074075,9.240041296296296,"Ali Sanchez","18551",645305
"Shay Whitcomb",2025,"FA,FC,SI,CH,SL,CU",102,0.25,0.5,0.25,0.6666666666666666,0,68,34,102,-2.4706966960784307,4.04078477745098,8.155260303921569,"Shay Whitcomb","27789",694376
"Victor Mesa Jr.",2025,"FA,FC,FS,SI,CH,SL,CU,KC",108,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,68,40,108,-2.728977438888889,3.4901155166666666,8.47196825,"Victor Mesa Jr.","25999",683748
"José Barrero",2025,"FA,FC,SI,SL,CU,EP",73,0.25,0.16666666666666666,0.5833333333333334,0.2857142857142857,0.14285714285714285,52,21,73,-2.01720037260274,4.764903,8.098007534246575,"Jose Barrero","23378",676480
"Aaron Schunk",2025,"FA,FC,SI,SL,CU",35,0.5,0.125,0.375,0.6666666666666666,0,29,6,35,-1.875509965714286,3.954503314285714,6.936160542857144,"Aaron Schunk","25524",668845
"Gage Workman",2025,"FA,FC,FS,SI,CH,SL,CU,EP",50,0.125,0.625,0.25,0,0,37,13,50,-0.4979619399999997,3.48695465,7.4249306,"Gage Workman","27573",669398
"Vinny Capra",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",182,0.15151515151515152,0.48484848484848486,0.36363636363636365,0.25,0,123,59,182,-1.3899008846153844,3.034992068516483,8.28467720879121,"Vinny Capra","25040",681962
"Jorge Barrosa",2025,"FA,FC,FS,SI,CH,SL,CU",134,0.22727272727272727,0.5454545454545454,0.22727272727272727,0,0,90,44,134,-3.9168674276119413,4.24952252238806,8.80388821641791,"Jorge Barrosa","23968",678489
"Jimmy Crooks",2025,"FA,FC,FS,SI,CH,SL,CU",168,0.14285714285714285,0.38095238095238093,0.47619047619047616,0.2,0,114,54,168,-3.1974111785714294,3.8327469126785707,8.605236273809524,"Jimmy Crooks","31354",699625
"Michael Stefanic",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",78,0.23529411764705882,0.47058823529411764,0.29411764705882354,0.4,0,47,31,78,-4.460230794871794,4.483157884615385,8.671761794871795,"Michael Stefanic","25353",683021
"Zac Veen",2025,"FA,FC,FS,SI,CH,SL,CU",92,0,0.5384615384615384,0.46153846153846156,0,0.16666666666666666,66,26,92,-4.56137297826087,6.015968684782608,9.176986913043477,"Zac Veen","27770",691728
"MJ Melendez",2025,"FA,FC,FS,SI,CH,SL,CU,KC",210,0.125,0.34375,0.53125,0.23529411764705882,0,137,73,210,-3.522679330190476,4.27394607952381,8.861971723809523,"MJ Melendez","22197",669004
"Ryan Bliss",2025,"FA,FC,FS,SI,CH,SL,CU",93,0.125,0.4375,0.4375,0,0.14285714285714285,53,40,93,-3.3640647763440863,5.484828826881721,9.111725806451613,"Ryan Bliss","29547",669208
"Luis Vázquez",2025,"FA,FC,FS,SI,SL,CU,KC",100,0.16666666666666666,0.5555555555555556,0.2777777777777778,0.2,0,69,31,100,-2.667879448,5.766212080199999,10.0766476,"Luis Vazquez","23442",676679
"Michael Siani",2025,"FA,FC,FS,SI,CH,SL,CU,KC",62,0.375,0.5,0.125,0,0,39,23,62,-3.366134822580645,4.250220967741936,8.992399032258064,"Michael Siani","22557",672279
"Pablo Reyes",2025,"FA,FC,SI,SL,CU",56,0.2,0.6,0.2,0.5,0,40,16,56,-3.4361729267857144,5.605534821428572,9.006039589285715,"Pablo Reyes","16357",622569
"Stuart Fairchild",2025,"FA,FC,FS,SI,CH,SL",63,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.5,0,48,15,63,-3.4964306825396823,4.633607253968254,8.271466507936507,"Stuart Fairchild","20321",656413
"Matt Gorski",2025,"FA,FC,FS,SI,CH,SL,CU",88,0.2727272727272727,0.45454545454545453,0.2727272727272727,0,0.3333333333333333,60,28,88,-0.986386225,2.5314822011363636,6.754797352272728,"Matt Gorski","25855",685301
"Billy McKinney",2025,"FA,FC,FS,SI,CH,SL,CU",81,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.16666666666666666,0,52,29,81,-1.9521741618518522,3.432349458024691,8.34286925925926,"Billy McKinney","15654",641856
"David Fry",2025,"FA,FC,FS,SI,CH,SL,CU,KC",150,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.4,0.2,108,42,150,-1.6021276686666672,3.296003110042466,7.761064393333334,"David Fry","24934",681807
"Owen Caissie",2025,"FA,FC,FS,SI,CH,SL,CU",103,0.4,0.26666666666666666,0.3333333333333333,0.2,0.2,70,33,103,-4.407821145631069,3.867042368932039,8.70542922330097,"Owen Caissie","27496",683357
"Ryan Noda",2025,"FA,FC,FS,SI,CH,SL,CU,KC",232,0.18181818181818182,0.3181818181818182,0.5,0.36363636363636365,0.09090909090909091,135,97,232,-2.75787917474138,3.8927202737068964,8.585038146551724,"Ryan Noda","23312",676116
"Jace Jung",2025,"FA,FC,FS,SI,CH,SL,CU,KC",215,0.2413793103448276,0.4482758620689655,0.3103448275862069,0.5555555555555556,0,139,76,215,-2.3541011786046515,3.4189713441860468,8.879080976744184,"Jace Jung","31437",690291
"Sebastián Rivero",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",110,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.3333333333333333,0,82,28,110,-2.7018966545454544,4.931678195454546,8.535274227272728,"Sebastian Rivero","21735",665861
"Rece Hinds",2025,"FA,FC,FS,SI,CH,SL,CU",89,0.125,0.625,0.25,0,0.5,58,31,89,-0.9897010449438204,2.5942525932584273,7.18405768539326,"Rece Hinds","27493",677956
"Jose F Miranda",2025,"FA,FC,SI,CH,SL,CU",66,0.1875,0.5625,0.25,0,0.25,44,22,66,-1.085317082727273,4.593320181818182,7.593147575757575,"Jose F Miranda","20538",669304
"Nathan Church",2025,"FA,FC,FS,SI,CH,SL,CU",197,0.1,0.6,0.3,0.1111111111111111,0.1111111111111111,129,68,197,-2.917492696609137,4.843265252639594,8.830618730964467,"Nathan Church","31357",701675
"Korey Lee",2025,"FA,FC,FS,SI,CH,SL,KC",101,0.25,0.4375,0.3125,0.4,0,61,40,101,-2.597433923762377,4.996074703960396,7.850905673267326,"Korey Lee","25543",686676
"Blake Dunn",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",160,0.18181818181818182,0.5909090909090909,0.22727272727272727,0.2,0.2,98,62,160,-3.0036,2.9884896125000004,8.7627068,"Blake Dunn","29487",694362
"Jacob Amaya",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",188,0.13513513513513514,0.5945945945945946,0.2702702702702703,0.4,0,123,65,188,-1.9190270255319146,4.809536733404255,8.358648776595746,"Jacob Amaya","23296",676070
"Zack Short",2025,"FA,FC,FS,SI,CH,SL,CU,KC",158,0.13043478260869565,0.43478260869565216,0.43478260869565216,0.4,0.1,99,59,158,-3.605789769620254,4.566801697468355,9.23939012658228,"Zack Short","19562",670097
"Kris Bryant",2025,"FA,FC,FS,SI,CH,SL,CU",118,0.16666666666666666,0.5,0.3333333333333333,0,0,77,41,118,-0.8851770254237284,3.981508288135593,7.7738112711864416,"Kris Bryant","15429",592178
"Jerar Encarnacion",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",102,0.2857142857142857,0.5238095238095238,0.19047619047619047,0,0.25,77,25,102,-2.086096517647059,4.053697022549019,7.665309950980393,"Jerar Encarnacion","21871",666464
"Will Wilson",2025,"FA,FC,FS,SI,CH,SL,CU,KC",173,0.09523809523809523,0.42857142857142855,0.47619047619047616,0.3,0,117,56,173,-2.7605394826589595,3.720956640462428,8.692717930635839,"Will Wilson","25434",669717
"Jorge Mateo",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",188,0.13043478260869565,0.6086956521739131,0.2608695652173913,0.3333333333333333,0.16666666666666666,131,57,188,-2.946938082978723,4.5265504473404246,8.97428800531915,"Jorge Mateo","17273",622761
"Sam Huff",2025,"FA,FC,FS,SI,CH,SL,CU,KC",160,0.15,0.6,0.25,0,0.2,100,60,160,-2.74934561875,5.080669079375001,9.30736504375,"Sam Huff","22209",669087
"Jeimer Candelario",2025,"FA,FC,FS,SI,CH,SL,CU",280,0.15151515151515152,0.5454545454545454,0.30303030303030304,0,0,179,101,280,-3.128474825357143,3.3030493912142855,8.064194314285716,"Jeimer Candelario","13621",600869
"Oliver Dunn",2025,"FA,FC,FS,SI,CH,SL,CU,KC",136,0.2727272727272727,0.5909090909090909,0.13636363636363635,0,0,81,55,136,-1.962893736764706,3.3429934375,7.916242279411765,"Oliver Dunn","26295",686554
"Jordan Lawlar",2025,"FA,FC,FS,SI,CH,SL,CU,KC",144,0.3333333333333333,0.5555555555555556,0.1111111111111111,0,0,94,50,144,-0.786780682986111,2.611204344722222,8.003702208333332,"Jordan Lawlar","29976",691783
"Trenton Brooks",2025,"FA,FC,FS,SI,CH,SL,CU",159,0.17857142857142858,0.4642857142857143,0.35714285714285715,0.2,0.1,103,56,159,-3.3226226534591192,4.735675021383647,8.721983371069182,"Trenton Brooks","19384",670092
"Dominic Fletcher",2025,"FA,FC,FS,SI,CH,SL,CU,KC",102,0.16,0.44,0.4,0.2,0.1,73,29,102,-4.208161392156863,4.927936674509803,9.163279656862745,"Dominic Fletcher","26149",666150
"Endy Rodríguez",2025,"FA,FC,FS,SI,CH,SL,CU",164,0.1935483870967742,0.3870967741935484,0.41935483870967744,0.23076923076923078,0,106,58,164,-2.9925267146341463,4.568960812804879,8.897026530487807,"Endy Rodriguez","25332",682848
"Jorge Alfaro",2025,"FA,FC,FS,SI,CH,SL,CU",103,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0,79,24,103,-2.747980815533981,4.774978433980583,8.941191407766992,"Jorge Alfaro","12180",595751
"Tim Elko",2025,"FA,FC,FS,SI,CH,SL,CU,KC",205,0.03333333333333333,0.6333333333333333,0.3333333333333333,0.2,0.3,138,67,205,-2.3025352331707314,3.612567757560976,7.683963980487804,"Tim Elko","31522",671284
"Jared Young",2025,"FA,FC,FS,SI,CH,SL,CU,KC",188,0.23076923076923078,0.2692307692307692,0.5,0.3076923076923077,0.3076923076923077,119,69,188,-2.166930191489362,2.850863548404255,8.936103617021278,"Jared Young","20404",676724
"Alan Trejo",2025,"FA,FC,FS,SI,CH,SL,CU",121,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,85,36,121,-2.3638523388429755,3.5744568471074385,6.968964685950413,"Alan Trejo","20056",676701
"Joey Wiemer",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",95,0.25,0.5625,0.1875,0,0.3333333333333333,66,29,95,-2.605579649473684,4.242513748421053,7.7271923578947375,"Joey Wiemer","27690",686894
"Will Robertson",2025,"FA,FC,FS,SI,CH,SL,CU,KC",232,0.2702702702702703,0.24324324324324326,0.4864864864864865,0.4444444444444444,0,161,71,232,-2.5455624603448275,4.757441942241379,8.582998090517242,"Will Robertson","25467",683770
"Austin Barnes",2025,"FA,FC,FS,SI,CH,SL,CU,KC",138,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.25,0,91,47,138,-2.4899737282608694,5.043246543478261,8.096119789855072,"Austin Barnes","12158",605131
"Garrett Hampson",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",226,0.23076923076923078,0.34615384615384615,0.4230769230769231,0.45454545454545453,0,140,86,226,-1.5189556159292037,4.655922080088496,8.057818256637168,"Garrett Hampson","19262",641658
"Tyler Tolbert",2025,"FA,FC,SI,CH,SL,CU,EP",63,0.35714285714285715,0.5,0.14285714285714285,0,0,46,17,63,-1.7590834333333332,3.6555482225396827,7.50821773015873,"Tyler Tolbert","25779",686475
"Austin Nola",2025,"FA,FC,FS,SI,CH,SL,CU,KC",125,0.41379310344827586,0.3793103448275862,0.20689655172413793,0.3333333333333333,0,83,42,125,-3.6649503952,4.813103935999999,7.971168080000001,"Austin Nola","15941",543592
"Ryan Fitzgerald",2025,"FA,FC,FS,SI,CH,SL,CU",119,0.18181818181818182,0.3181818181818182,0.5,0.09090909090909091,0.18181818181818182,73,46,119,-3.292893326890756,3.6604591008403364,8.920409159663864,"Ryan Fitzgerald","24622",680837
"Cooper Hummel",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",248,0.13333333333333333,0.6333333333333333,0.23333333333333334,0.42857142857142855,0,147,101,248,-2.927207829475807,4.091448969758064,8.589867197580647,"Cooper Hummel","19458",669450
"Brice Matthews",2025,"FA,FC,SI,CH,SL,CU,KC",124,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.2222222222222222,0.4444444444444444,86,38,124,-2.801746217741935,4.890307868548387,9.485151532258064,"Brice Matthews","33280",694728
"Jahmai Jones",2025,"FA,FC,FS,SI,CH,SL,CU",106,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.375,0,62,44,106,-3.0343385320754708,3.6386025198113217,7.749029905660377,"Jahmai Jones","18872",663330
"Bryan De La Cruz",2025,"FA,FC,FS,SI,CH,SL,CU",118,0.2,0.4,0.4,0.125,0,83,35,118,-1.4860173932203387,3.2095020542372885,8.118333338983051,"Bryan De La Cruz","19600",650559
"Jonah Bride",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",254,0.17647058823529413,0.6470588235294118,0.17647058823529413,0.5,0,160,94,254,-2.5567376405511806,4.290420362204726,8.402555338582674,"Jonah Bride","24703",681146
"Daniel Johnson",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",186,0.21212121212121213,0.45454545454545453,0.3333333333333333,0.36363636363636365,0.09090909090909091,120,66,186,-2.2865526340860214,3.6246878510752687,8.653815865591396,"Daniel Johnson","19643",669288
"Tomás Nido",2025,"FA,FC,SI,CH,SL,CU",93,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.25,0,63,30,93,-2.848705107526881,5.259814291397849,8.752826193548389,"Tomas Nido","13755",621512
"Nick Yorke",2025,"FA,FC,SI,CH,SL,CU,KC",185,0.14705882352941177,0.5882352941176471,0.2647058823529412,0.2222222222222222,0.1111111111111111,124,61,185,-1.1632592427027026,5.042210848648649,8.16317721081081,"Nick Yorke","27504",694377
"Maximo Acosta",2025,"FA,FC,FS,SI,CH,SL,CU,KC",157,0.07692307692307693,0.5,0.4230769230769231,0.09090909090909091,0.2727272727272727,93,64,157,-1.6327538605095542,4.245253814649681,7.717140528662418,"Maximo Acosta","27963",691185
"Brett Wisely",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",224,0.20588235294117646,0.20588235294117646,0.5882352941176471,0.3,0.05,149,75,224,-3.2854971339285712,4.343561033035715,8.932246428571428,"Brett Wisely","27735",689172
"Jorbit Vivas",2025,"FA,FC,FS,SI,CH,SL,CU,KC",223,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.3076923076923077,0.07692307692307693,137,86,223,-3.584765066098654,5.251096909865472,8.917657641255605,"Jorbit Vivas","23917",678391
"DaShawn Keirsey Jr.",2025,"FA,FC,FS,SI,CH,SL,CU,KC",257,0.1111111111111111,0.5333333333333333,0.35555555555555557,0.3125,0.125,175,82,257,-3.831940849416341,4.985914007392996,8.953348365758757,"DaShawn Keirsey Jr.","24496",680577
"Luke Maile",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",133,0.30434782608695654,0.391304347826087,0.30434782608695654,0.14285714285714285,0.14285714285714285,76,57,133,-2.633498012781955,4.509380729323309,8.152525578947367,"Luke Maile","13355",571912
"Dustin Harris",2025,"FA,FC,FS,SI,CH,SL,CU,KC",172,0.23076923076923078,0.4230769230769231,0.34615384615384615,0.3333333333333333,0.1111111111111111,117,55,172,-2.716967872093024,3.36046524883721,8.894559843023256,"Dustin Harris","25705",687957
"Weston Wilson",2025,"FA,FC,FS,SI,CH,SL,CU,EP",166,0.14285714285714285,0.5357142857142857,0.32142857142857145,0,0.2222222222222222,108,58,166,-2.747744501204819,4.375698646987953,8.167683403614458,"Weston Wilson","19358",642215
"Denzer Guzman",2025,"FA,FC,FS,SI,CH,SL,CU,KC",139,0.17647058823529413,0.35294117647058826,0.47058823529411764,0.375,0.25,93,46,139,-1.7897751834532376,3.560750070215827,7.6823029568345325,"Denzer Guzman","28816",694203
"Connor Joe",2025,"FA,FC,SI,CH,SL,CU,KC,EP",181,0.36,0.32,0.32,0.25,0,115,66,181,-2.354245864088398,4.425243648066299,8.866215524861877,"Connor Joe","16572",656582
"Oscar Gonzalez",2025,"FA,FC,FS,SI,CH,SL,CU,KC",98,0.2692307692307692,0.6153846153846154,0.11538461538461539,0,0,73,25,98,-1.4564564183673467,3.287963495918368,8.534451204081632,"Oscar Gonzalez","20970",660757
"Mark Canha",2025,"FA,FC,FS,SI,CH,SL,CU,KC",239,0.1794871794871795,0.4358974358974359,0.38461538461538464,0.4,0,149,90,239,-2.2203620849372387,4.083752160359833,8.200347728033472,"Mark Canha","11445",592192
"Justyn-Henry Malloy",2025,"FA,FC,FS,SI,CH,SL,CU,KC",238,0.28125,0.28125,0.4375,0.14285714285714285,0,146,92,238,-1.8869412210084038,3.6634505966386555,8.612589348739496,"Justyn-Henry Malloy","29606",669234
"George Valera",2025,"FA,FC,FS,SI,CH,SL,CU,KC",186,0.21739130434782608,0.43478260869565216,0.34782608695652173,0.25,0.25,105,81,186,-2.602250623655914,4.334248916666667,8.377686198924732,"George Valera","22541",671655
"Mickey Gasper",2025,"FA,FC,FS,SI,CH,SL,CU,KC",297,0.13725490196078433,0.37254901960784315,0.49019607843137253,0.16,0.08,179,118,297,-4.042510764309764,4.473651875420876,8.966159090909091,"Mickey Gasper","24759",681508
"Travis Jankowski",2025,"FA,FC,FS,SI,CH,SL,CU,KC",156,0.1724137931034483,0.5862068965517241,0.2413793103448276,0.2857142857142857,0,108,48,156,-2.8716049557692305,5.155882848717949,9.216166538461538,"Travis Jankowski","13768",608671
"Gustavo Campero",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",197,0.3225806451612903,0.3870967741935484,0.2903225806451613,0.2222222222222222,0.2222222222222222,121,76,197,-3.9246705634517762,3.928888201015228,9.083515522842639,"Gustavo Campero","22707",672569
"Nick Maton",2025,"FA,FC,FS,SI,CH,SL,CU,KC",245,0.22857142857142856,0.2,0.5714285714285714,0.25,0.1,146,99,245,-3.867008583673468,3.946145630612244,8.970126363265305,"Nick Maton","21635",665155
"Jacob Melton",2025,"FA,FC,FS,SI,CH,SL,CU,KC",266,0.15625,0.75,0.09375,0,0,168,98,266,-4.012570421052631,4.310402590789474,9.742875627819549,"Jacob Melton","31661",689200
"Hunter Renfroe",2025,"FA,FC,FS,SI,CH,SL,CU,KC",245,0.0851063829787234,0.44680851063829785,0.46808510638297873,0.4090909090909091,0,151,94,245,-2.5938671869387755,4.357463590081633,8.59810269387755,"Hunter Renfroe","15464",592669
"Jhonkensy Noel",2025,"FA,FC,FS,SI,CH,SL,CU,KC",253,0.1590909090909091,0.4772727272727273,0.36363636363636365,0.3125,0.125,174,79,253,-1.8280406600790515,3.776103619762846,8.75162256126482,"Jhonkensy Noel","24257",678877
"Richie Palacios",2025,"FA,FC,FS,SI,CH,SL,CU,KC",113,0.3,0.45,0.25,0,0.2,73,40,113,-3.7798983045575225,5.010878778761062,9.13079739823009,"Richie Palacios","24589",680700
"Matt Vierling",2025,"FA,FC,FS,SI,CH,SL,CU,KC",237,0.15789473684210525,0.3684210526315789,0.47368421052631576,0.1111111111111111,0,150,87,237,-3.665715279957806,5.295913916455697,9.043745632911394,"Matt Vierling","21558",663837
"Blaine Crim",2025,"FA,FC,FS,SI,CH,SL,CU,KC",240,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.2,0.4,154,86,240,-1.2936629299999998,3.2391399062499997,7.2347072625,"Blaine Crim","25714",688760
"Andrew Knizner",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",231,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.4,0,154,77,231,-2.4083025285714292,4.508978989610389,8.365141354978354,"Andrew Knizner","19514",668800
"Anthony Seigler",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",261,0.29545454545454547,0.4772727272727273,0.22727272727272727,0,0,156,105,261,-4.291802914942529,3.906440894252874,8.85604061302682,"Anthony Seigler","23802",678011
"Garrett Mitchell",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",209,0.32142857142857145,0.42857142857142855,0.25,0,0,128,81,209,-3.507618719138756,4.088527186602871,7.951145071770335,"Garrett Mitchell","27555",669003
"Liover Peguero",2025,"FA,FC,FS,SI,CH,SL,CU,KC",214,0.1111111111111111,0.5277777777777778,0.3611111111111111,0.23076923076923078,0.15384615384615385,137,77,214,-1.5344995383177573,2.575054251869159,7.532069551401869,"Liover Peguero","24273",678894
"Andy Ibáñez",2025,"FA,FC,FS,SI,CH,SL,CU",204,0.22916666666666666,0.5,0.2708333333333333,0.15384615384615385,0,136,68,204,-1.8489999455882358,3.798797619313726,8.306220686274507,"Andy Ibanez","18819",628451
"Tristan Gray",2025,"FA,FC,FS,SI,CH,SL,CU,KC",232,0.3170731707317073,0.2926829268292683,0.3902439024390244,0.25,0.0625,156,76,232,-4.057522936637931,3.6899644741379314,9.181376564655174,"Tristan Gray","19877",656484
"Matthew Lugo",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",179,0.21875,0.5,0.28125,0.3333333333333333,0.3333333333333333,127,52,179,-2.4668371458100564,4.174246116201118,9.014544916201118,"Matthew Lugo","25980",683090
"Jarred Kelenic",2025,"FA,FC,FS,SI,CH,SL,CU,KC",231,0.058823529411764705,0.4411764705882353,0.5,0.29411764705882354,0.11764705882352941,151,80,231,-2.855916808225108,4.83946558008658,9.229517575757578,"Jarred Kelenic","22558",672284
"Sam Hilliard",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",260,0.1111111111111111,0.48148148148148145,0.4074074074074074,0.2727272727272727,0.18181818181818182,154,106,260,-2.6612280153846153,3.389817900384615,7.362288442307692,"Sam Hilliard","17954",656541
"Justin Turner",2025,"FA,FC,FS,SI,CH,SL,CU,KC",336,0.18181818181818182,0.3090909090909091,0.509090909090909,0.35714285714285715,0,208,128,336,-3.162760663392858,6.207138569642858,9.503028053571427,"Justin Turner","5235",457759
