Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,EV90,BatSpd,FastSw%,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Swords,CompSw,Tilt,AtkAng,AtkDir,IdealAtkAng%,DepthBox,DistOffPlt,H-Swing%,H-Contact%,H-Zone%,C-Swing%,C-Contact%,C-Zone%,S-Swing%,S-Contact%,S-Zone%,W-Swing%,W-Contact%,W-Zone%,O-Swing% (mlb),O-Contact% (mlb),O-Zone% (mlb),Z-Swing% (mlb),Z-Contact% (mlb),Zone% (mlb),FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,FA-SPN,FT-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,SLO-SPN,ST-SPN,CUO-SPN,CV-SPN,SLO% (sc),ST% (sc),CUO% (sc),SV% (sc),vSLO (sc),vST (sc),vCUO (sc),vSV (sc),SLO-X (sc),ST-X (sc),CUO-X (sc),SV-X (sc),SLO-Z (sc),ST-Z (sc),CUO-Z (sc),SV-Z (sc),wSLO (sc),wST (sc),wCUO (sc),wSV (sc),wSLO/C (sc),wST/C (sc),wCUO/C (sc),wSV/C (sc),SI-Swing%,SI-Contact%,SI-Zone%,SO-Swing%,SO-Contact%,SO-Zone%,SwgLng,B-Rvw,B-OvrTrn,B-Crct%,wB-Rvw,P-Rvw,P-OvrTrn,P-Crct%,wP-Rvw,C-Rvw,C-OvrTrn,C-Crct%,wC-Rvw,AsC-Rvw,AsC-Ovrtrn,AsC-Crct%,wAsC-Rvw,NameASCII,PlayerId,MLBAMID
"William Contreras","MIL","William Contreras","MIL",2026,28,142,549,620,149,103,27,1,18,82,88,59,6,90,4,8,0,13,1,2,0.27140255,190,191,86,23,2207,813,1394,15,0,0,0.09516129,0.14516129,0.655555555,0.341935483,0.42258652,0.764522003,0.15118397,0.291759465,0.994764397,0.184154175,0.406852248,0.408993576,0.120418848,0.094240837,0.078947368,0,0.3325554433397051,7.973352074864084,81.45755767846364,7.430087626221354,-0.236747145652771,18.88014990836382,6.95530366897583,31.316713725457664,3.1858873871346063,25.48709909707685,2.219530348004096,109.89396662467857,1.1146012544631958,12.339299201965332,1.24925696849823,1.0060118436813354,2.792133331298828,6,0.5825207233428955,0.5254197660896098,93.97325692,0.26790571,85.68358714,0.08295558,89.44808743,0.06210335,80.49635036,0.07887579,86.02873563,0.03173164,85.85714286,0.00181324,78.75,0.00860897,,5.705080509185791,-2.007965087890625,5.020448684692383,1.6443053483963013,1.3961944580078125,0.21211160719394684,-0.12498265504837036,0.5448978518802092,-0.3397572060728638,2.7434145817991165,1.2002228820410958,0.802410608050467,0.30301658170563833,-3.124566376209259,0.31779985,0.69899666,0.47280145,0.6875,0.89633174,0.81303931,0.40661831,0.61129032,0.08835523,-3.015228196978569,0.26914363,,0.08337109,0.02990485,,0.19755324,0.2646126,0.05301314,0.01268691,0.00679656,0.08110557,,0.00181242,,94.7287852483165,,89.70543902853261,85.8060635653409,,94.55160550458716,85.5888671875,80.21367521367522,81.92500523158482,45.43333333333333,85.98547704259776,,78.69999694824219,-1.5837437279698021,,0.23065212498540463,-4.715215971975615,,-5.226969027737959,2.510911706375749,-0.5786400167351096,2.6026213509695872,-1.1576586405436198,4.185658033999651,,0.3155456781387329,9.083241266835017,,4.133247043775476,1.6047692732377485,,4.864721455705276,0.9219723009083369,-4.836300580929487,-4.924360002790179,8.335920715332032,2.5594161902060057,,-2.1849546432495117,-3.948035717010498,,7.544180870056152,0.4214024543762207,,3.296827554702759,-5.848579406738281,-0.8258794546127319,1.4035041332244873,2.7098371982574463,1.357531189918518,,-0.12498265504837036,-0.664652477611195,,4.100098298943561,0.638488567236698,,0.7561531088767794,-1.001469076496281,-0.7058798757373778,5.012514761516026,18.06558132171631,0.7583973128036414,,-3.124566376209259,0.29490617,0.65533088,0.47258722,0.62727273,0.89901823,0.81303931,0.49297689,18.92753623,6.718556523323059,-1.5482287853956223,,"28 - 28",4.414859429242785,1.3031478645280004,,0.37259101,0.40042827,0.22698073,0.1627409,0.47965739,0.35760171,0.26935484,0.08337109,,0.06207522,0.27820571,0.07476212,0.02673312,0.00181242,,0.19619393,0.2768464,,85.93821649966033,,80.22217153284672,93.40592553949512,89.63600852272727,85.17689022775424,78.3291015625,,94.51141202367205,85.56669394435352,,3.833763785984205,,0.2725212765436103,-1.3913329680501831,0.6057679147431345,-4.536613335043697,0.9216374754905701,,-5.089282170178984,2.840070708878887,,1.0773147085438604,,-6.636706721173586,8.020719348025244,3.37808837890625,0.5204362384343552,-4.238385200500488,,3.658749763189232,-0.42859476092599225,,1.3618749380111694,,1.3436471223831177,-1.8667726516723633,3.5308239459991455,0.6763957738876343,-0.12498265504837036,,3.3237032890319824,-2.2588837146759033,,0.7401494228321573,,0.9807643229073851,-0.30403463382286045,2.139893300605543,1.146433515063787,-3.124566376209259,,0.7675989120166241,-0.36970273562617073,,0.29427549,0.65529954,0.47208352,0.6443769,0.89029536,0.8125,0.49251021,18.92753623,-1.5,109.86261691808063,105.65668935664027,66.26543431057723,106.33475468305096,104.09386480352636,95.12693782554742,99.81163021945885,94.0957553444018,97.0887801045437,106.16622334639206,79.49475361126602,91.5849388101095,113.38656033192373,94.5669620601037,112.21347233021612,94.28516949862095,103.28098063806506,90.38093883832977,13.220556745182012,40,0.0856531,112.8,208,0.44539615,467,0.15903942,0.24739465,0.26155554488274135,0.44457924431139,0.33601091117734627,3.4313168309742887,0,0,0,0,0,0,,,,,,,0,0,0,0,0,156,"R",,,,,,,-1.4669994115829468,105.8,73.50182607497244,0.37045204,0.39213026,0.31863286,0.19674355,0.1598677,18,907,27.408424924200663,8.612385977983738,0.026963952095006502,0.58985667,28.668631994211687,29.258729844266814,0.76607143,0.92307692,0.25373811,0.26388889,0.5112782,0.2283643,0.52053274,0.81449893,0.40824649,0.04958678,0.16666667,0.10965111,0.28411054,0.64133739,0.52469415,0.68064824,0.89215686,0.47530585,38.685507417929294,,37.20393172554348,32.86951423413826,,33.530109930475916,35.6871120505137,41.11632361778846,39.459716796875,52.96453043619792,34.25851627967877,,32.55229568481445,39.09649353922288,30.902751655735596,41.37609641335227,37.03420148577009,2294.6666666666665,,2413.4184782608695,1364.030303030303,,2187.6995412844035,2496.571917808219,2643.991452991453,2547.214285714286,1151.4666666666667,1728.4469273743016,,229.25,2431.4281524926687,2587.9876543209875,2638.1363636363635,2736,0.15450838,0.11010421,0.04984141,0.00317173,87.15102639296188,83.39670942644032,80.05181995738636,82.75714111328125,0.5489733743527767,5.264084804205247,-0.6998203624378551,1.3256232397896903,1.1979519572775386,0.5346923953711741,-4.938932661576705,-3.223505292619978,-3.3463165760040283,-2.502263307571411,-0.9816816449165344,0.1558021903038025,-0.9813245090920905,-1.0297379866549017,-0.8924378590150313,2.225745575768607,0.58282209,0.84561404,0.22156774,0.44660194,0.76630435,0.18667875,7.2277177938947075,9,6,0.66666667,0.7905938625335693,0,0,,,20,17,0.85,-2.6183130741119385,171,94,0.5497076,8.691303253173828,"William Contreras",20503,661388
"Austin Wells","NYY","Austin Wells","NYY",2026,26,119,328,378,61,41,7,0,13,36,31,44,2,101,3,2,1,11,3,0,0.185975609,73,108,46,16,1539,583,956,2,3,1,0.116402116,0.267195767,0.435643564,0.286472148,0.326219512,0.61269166,0.140243903,0.222222222,0.675925925,0.202643171,0.321585903,0.475770925,0.148148148,0.12037037,0.02739726,0.333333333,0.2760023595492045,-12.414349427074137,32.387311408668815,-11.430307691544238,5.623470485210419,11.510801073163748,8.00182819366455,14.755006481334624,1.5010447602540187,12.00835808203215,2.908049733141219,73.89969327991302,-2.1614155769348145,-18.834999084472656,-1.9734418392181396,0.9180939793586731,0.8767778277397156,9,-1.1912978887557983,-1.1629442972616433,93.78810976,0.2121015,85.42638037,0.08523097,89.41221374,0.09694209,81.34899329,0.12687053,86.55384615,0.05204945,87.625,,,0.00584795,,-2.048152208328247,-10.37003231048584,1.4292553663253784,-0.8646122813224792,-1.358075737953186,-3.6988985538482666,,-0.3122183244402816,-3.1809915062839997,1.0910346307827314,-0.5802766988741471,-0.6964490963862493,-4.623623192310333,,0.31701891,0.67398119,0.46519193,0.60701754,0.83488372,0.74405594,0.41509434,0.6031746,0.11890838,-0.8095363602042198,0.29928432,,0.08132726,0.05335068,,0.11906311,0.2160052,0.08067664,0.02081978,0.00390371,0.12556929,,,,95.01891134510869,,89.6343984375,87.65853658536585,,93.67978355532787,84.89969644201807,80.34677419354838,83.6468734741211,48.73333231608073,86.46373056994818,,,-2.4759911578634513,,0.3506705322265625,-7.5124146996474845,,-0.15371246546344028,0.47383434801216584,2.8904295890561995,2.636868476867676,-1.962210973103841,-6.955637877469235,,,9.40670219089674,,4.7142646484375,1.939864926221894,,4.399074867123463,1.1503454001553088,-5.990545457409274,-6.111030578613281,7.749412536621094,3.0168115487370466,,,-1.9667387008666992,,2.160583734512329,-3.833508253097534,,-2.310121536254883,-9.694794654846191,0.7097316384315491,-1.6031633615493774,0.2137153148651123,-1.544061303138733,,,-0.4275518914927607,,1.7284669876098633,-4.67501006475309,,-1.2623614952212474,-2.920118871941624,0.5723642245415719,-5.0098855048418045,3.5619219144185386,-0.8000317632843176,,,0.29252577,0.64257556,0.46584255,0.55066079,0.83435583,0.74441341,0.49512036,19.40521739,13.62529867887497,0.10352293401956558,,"26 - 26",-12.239844051748458,1.858750781044364,,0.47391304,0.3173913,0.20869565,0.17826087,0.44347826,0.37826087,0.41798942,0.13923227,,0.10149642,0.29928432,0.08653221,0.04294079,,,0.12036435,0.21014964,,85.50778511974299,,81.28538161057692,94.41762058423913,89.97290589755639,87.49153645833333,,,93.78941089527027,85.42968145317337,,-6.53340277270736,,3.2360528799203725,-2.2236202074133833,0.5386794240851152,-6.623788082238399,,,-0.16045382731669658,0.7136198817391882,,1.680403237030885,,-7.524543175330529,8.310828167459238,3.8117740028782894,0.3313372351906516,,,3.259916728251689,-0.4860195006379402,,-0.8010179996490479,,-0.6519801616668701,-1.8995685577392578,1.4973912239074707,-3.263232946395874,,,-2.273254156112671,-10.454571723937988,,-0.3743074764715177,,-0.4179360010685065,-0.41294968646505603,1.125858063088324,-4.944292343024052,,,-1.2287860303311735,-3.236709512055105,,0.2881137,0.64613368,0.46584255,0.5470852,0.831643,0.74301676,0.4964216,19.40521739,4.820000171661377,77.16460116202569,132.27376625088155,119.80695864624882,90.72479724137348,82.5672625425179,91.01787797349533,77.50864801169182,105.3479173098086,77.97621954541947,120.37868801045781,105.69838561639186,113.69065943253041,90.6543229679791,89.55200446937047,116.21578412938128,87.38880074563954,111.53697261871089,89.50133089048673,20.90308370044053,17,0.07391304,110.5,99,0.43043478,230,0.15529565,0.27420403,0.20819266782988102,0.35785931695127343,0.2961260545699992,1.3035049770357996,1,0,1,0,0,0,0.10727714002132416,,-0.0396692156791687,,,,1,1,0.10727714002132416,-0.0396692156791687,0.06760792434215546,155,"L",,,,,,,-0.9130592942237854,104.9,72.77045253537736,0.26886792,0.28301887,0.21226415,0.1278826,0.09591195,16,636,32.85293521521226,13.955157969732705,6.277198263684159,0.50943396,28.740501547759433,23.5690227004717,0.7025,0.85765125,0.26024723,0.2295082,0.3452381,0.23812622,0.55555556,0.75942029,0.40403383,0.04,0.16666667,0.09759271,0.28411911,0.55458515,0.52439818,0.66621067,0.83367556,0.47560182,39.641066576086956,,36.59141796875,38.92320884146341,,30.789670850409838,38.16763048286898,43.04143302671371,41.73516082763672,51.721394856770836,38.156389147506474,,,41.01336865011415,32.6524409741427,43.55221662850216,35.635093688964844,2330.008695652174,,2418.448,1524.439024390244,,2164.344262295082,2466.009036144578,2493.782258064516,2474.25,1256.5,1729.1450777202072,,,2419.1278538812785,2556.8672566371683,2502.7413793103447,2363.875,0.14248536,0.07351984,0.0754717,0.00520494,86.13332976598174,82.50884955752213,80.19741716056035,82.51249694824219,0.0883840796065657,1.2208573332930033,3.173359048777613,-1.2120451927185059,1.5589084015589327,0.35852881237468887,-6.233927233465787,-2.461507797241211,-7.831047534942627,-1.8637466430664062,0.3743155896663666,0.3354160487651825,-3.575820792211245,-1.6493333124481473,0.32268585316066084,4.192700609564781,0.6223565,0.80097087,0.21535459,0.47931034,0.69784173,0.18867925,7.576385306112422,8,4,0.5,0.5640304088592529,1,1,1,-0.11390901356935501,18,11,0.61111111,-2.8530430793762207,128,81,0.6328125,8.420001029968262,"Austin Wells",27562,669224
"Tyler Stephenson","CIN","Tyler Stephenson","CIN",2026,29,126,399,455,98,62,21,0,15,39,54,48,1,123,3,5,0,8,0,1,0.245614035,93,123,65,9,1846,707,1139,9,0,0,0.105494505,0.27032967,0.390243902,0.327472527,0.411027568,0.738500095,0.165413533,0.312030075,0.75609756,0.231316725,0.330960854,0.437722419,0.073170731,0.121951219,0.096774193,0,0.3247827066986571,2.9933706945950806,56.92129577465604,1.0322373262817681,-5.431021690368652,13.85559388436377,6.467763900756836,14.4737670866518,1.4724339344777173,11.779471475821738,0.8605605140993855,101.87299387690267,0.1336001455783844,0.8020000457763672,0.14429113268852234,1.0289039611816406,2.1864888668060303,9,-0.6637293100357056,0.793576361479605,94.77294118,0.27627302,85.24509804,0.08179848,89.7615894,0.0595883,80.79090909,0.09263272,85.69005848,0.02925244,86.25925926,,,0.00216685,,9.570878028869629,-0.5402404069900513,-2.573380708694458,1.3916562795639038,-4.533281326293945,-1.827268362045288,,1.1259856504552503,-0.10592949156667672,-1.7042256348969922,1.2651420723308218,-2.651041711283009,-3.3838303000838668,,0.24975514,0.68969697,0.44637053,0.4627451,0.88752197,0.75606796,0.44691224,0.60659341,0.10888407,-2.4071487188339233,0.29089924,,0.08288191,0.03087757,0.00108342,0.16251354,0.27573131,0.05417118,0.00704225,,0.09479957,,,,94.89273452048417,,90.37516595179738,87.2719298245614,83.89999389648438,94.28600260416667,85.25343811394892,80.165,81.76923076923077,,85.7754296875,,,-2.5966074000523744,,0.14603995030222375,-3.3278682775664747,-7.071064472198486,-4.962733154296875,2.395290532140226,0.3111923408508301,1.8449098146878755,,0.6413660975864955,,,8.994167903282124,,4.418827231413399,2.309687564247533,2.1778197288513184,4.479891357421875,0.8330045149227959,-5.90121826171875,-4.093066875751202,,3.1639892578125,,,-2.2178094387054443,,-3.282965898513794,-1.9287251234054565,-0.1961655616760254,9.738779067993164,0.2257319539785385,2.005664825439453,0.23430320620536804,,-4.877674102783203,,,-0.4129998954758742,,-2.1457293454338524,-3.3837282866762393,-9.80827808380127,3.2462596893310547,0.044348124553740376,2.005664825439453,1.802332355425908,,-2.7872423444475447,,,0.2137931,0.65471311,0.44691224,0.34946237,0.87167449,0.75393939,0.52871073,19.31041968,1.0367422103881836,-1.0588500499725342,,"29 - 29",-1.3749113925521552,0.9563423844520003,,0.34875445,0.37010676,0.28113879,0.10320285,0.50177936,0.39501779,0.40879121,0.09317443,,0.06392199,0.29035753,0.0780065,0.02600217,,,0.16901408,0.27952329,,85.72216229106105,,80.54032044491525,95.0571434818097,90.14792209201389,85.41138712565105,,,94.32350510817308,85.38732437015504,,0.8146614252134811,,0.8742400347176245,-2.3249687080952657,0.5168614917331271,-2.409750461578369,,,-4.81823965219351,2.8158100926598837,,1.6107699372047601,,-7.041306835109904,8.037584902635261,3.5023727416992188,0.9388384024302164,,,3.2594142816005607,-0.3107159341028494,,-4.458017349243164,,1.2412853240966797,-1.379699468612671,-2.406024932861328,-1.9115716218948364,,,9.169422149658203,-1.0518343448638916,,-2.5918705518855605,,1.0519367153361694,-0.25740661727848335,-1.6708506478203669,-3.982440878947576,,,2.9389173556596804,-0.20384386528369994,,0.21849711,0.64826176,0.44655453,0.36507937,0.87066246,0.7545565,0.53065654,19.31041968,-8.399999618530273,99.42353392371977,117.12956122828449,123.4042008691506,101.83707908425458,101.24659938020322,104.08036559163736,106.74625573244046,118.1940184775516,78.9785130478571,113.62363329461441,102.8692275621294,85.72578045491929,104.80062536389477,117.13083098206234,71.16065952186091,98.63363558335938,114.0873310931936,90.95652173913044,18.293478260869566,34,0.12099644,109.1,125,0.44483986,281,0.17063922,0.27952329,0.23618527717396692,0.42875125323455343,0.327545098047745,1.1196849730382272,0,0,0,0,0,0,,,,,,,0,0,0,0,0,156,"R",,,,,,,-1.3482986688613892,103.6,70.56918259297521,0.07575758,0.3363472,0.25619835,0.14104882,0.10743802,25,726,37.644485515668045,12.629523663481406,0.2315741715023997,0.54132231,27.81778635072314,28.466759211432507,0.75595238,0.91338583,0.27302275,0.16580311,0.1875,0.20910076,0.46666667,0.70619946,0.43066089,0.05590062,0,0.0872156,0.22295082,0.37745098,0.49566631,0.6670247,0.87761675,0.50433369,39.07278573091248,,36.42920241013072,38.27254660087719,47.126670837402344,33.01196940104167,34.834667393172886,43.5019970703125,45.18460317758414,,37.004676339285716,,,38.292410247700666,29.911502511160716,45.0413146286868,31.04749367453835,2333.882681564246,,2464.0392156862745,1454.0526315789473,1109.5,2237.556666666667,2495.320235756385,2576.2,2519.923076923077,,1798.4457142857143,,,2413.401337792642,2611.957142857143,2584.6516853932585,2507.818181818182,0.16197183,0.11375948,0.04821235,0.00595883,86.73545281145485,83.14333147321429,80.04719320575843,81.1181807084517,0.5649956540519179,5.00128173828125,0.2096092781324065,1.1330917531793767,1.055139854201505,0.5167261759440104,-6.366893982619382,-2.1334774710915307,-0.712264358997345,0.9379963278770447,1.0438107252120972,0.9618541598320007,-0.23821550468138628,0.4466649180366879,1.172821039564154,8.74412872574546,0.56206089,0.82083333,0.23131094,0.35597826,0.49618321,0.19934995,7.393592351067493,7,6,0.85714286,1.1176118850708008,1,1,1,-0.07653656601905823,23,12,0.52173913,-2.360638380050659,133,90,0.67669173,8.007124900817871,"Tyler Stephenson",17988,663886
"Joe Mack","MIA","Joe Mack","MIA",2026,23,102,294,320,68,46,9,0,13,39,48,18,0,82,2,2,4,6,0,0,0.231292517,105,69,39,6,1253,453,800,4,5,1,0.05625,0.25625,0.219512195,0.278481012,0.394557823,0.673038835,0.163265306,0.27363184,1.52173913,0.183098591,0.492957746,0.323943661,0.086956521,0.188405797,0.038095238,0.2,0.2942436412919926,-5.792257292551759,32.13507463188672,-6.903566820902589,9.834155082702637,9.744593501091003,6.5043439865112305,19.41621706040406,1.9752353832811065,15.801883066248852,1.74388453375,82.18885868382809,-0.23755894601345062,-6.179999828338623,-0.6567904353141785,0.9499944448471069,1.1686999797821045,8,-0.5108322501182556,0.26076873942932355,94.33531746,0.1944,85.15226337,0.0784,89.78571429,0.1224,80.37254902,0.1608,85.60199005,0.0408,87.2745098,,,0.00239425,,-0.3742278218269348,-2.193071126937866,-0.5510302186012268,-2.4225707054138184,-3.1576805114746094,0.03277868032455444,,-0.07425155194978866,-0.90249840614727,-0.562275733266558,-1.5833795460221036,-1.5709853290918456,0.06427192220500871,,0.28924419,0.69395018,0.4712,0.59798995,0.85641026,0.76910017,0.4496,0.621875,0.10853951,-0.43590113520622253,0.25979217,,0.07913669,0.03916867,0.00079936,0.13988809,0.19504396,0.0951239,0.02717826,,0.1638689,,,,94.724921875,,89.87878787878788,87.66326530612245,82.0999984741211,93.40971540178572,85.08729828381148,79.94789751838235,81.67647058823529,,85.65365853658537,,,-4.064178185096154,,-0.28985150655110675,-7.954289650430485,-3.610288143157959,-1.0658769008091518,0.895470603567655,3.478830289439995,5.118094051585478,,-7.898891839748476,,,9.288135516826923,,4.687815964824021,2.7591275584941006,0.5677211880683899,3.912349679129464,0.8907048584984951,-5.699475713136818,-6.361113604377298,,2.607975359660823,,,1.022926926612854,,-0.6508656144142151,-0.21367090940475464,0.036867350339889526,-1.1341599225997925,-2.2105283737182617,-0.9507763981819153,-1.449188232421875,,-3.343381881713867,,,0.31474674665010893,,-0.6574400145598132,-0.4360630804178666,3.6867350339889526,-0.6480913843427386,-0.9059542515238778,-0.7989717631780799,-4.262318330652573,,-1.6309179910799352,,,0.27392739,0.65581395,0.47082334,0.56626506,0.84869976,0.76910017,0.51558753,19.19629226,16.338499069213867,-0.3810172900557518,,"23 - 23",-7.339467956108812,0.6725924462080002,,0.48623853,0.28899083,0.22477064,0.13302752,0.50917431,0.35779817,0.353125,0.17585931,,0.12789768,0.26059153,0.07513989,0.02238209,,,0.14548361,0.19264588,,85.71716974431818,,80.58807983398438,94.73360213765338,89.92426446143617,86.56326729910714,,,93.54868861607143,85.16497017634855,,-7.4119179465553975,,4.466897201538086,-3.6641070594085505,0.3127265280865608,-7.9263490949358255,,,-1.3377748426500258,0.8345399595395163,,1.1546105818314987,,-7.393209838867188,8.215594145417946,3.630987289104056,0.9872329575674874,,,2.5986564552390967,-0.3061853939072225,,-3.4089691638946533,,-2.9077529907226562,1.1498463153839111,-1.245483160018921,0.2109566330909729,,,-1.0436172485351562,-1.6547417640686035,,-1.5495314381339333,,-1.8173456192016602,0.3527135936760464,-1.3249820851265117,0.7534165467534747,,,-0.5734160706237122,-0.686614839862491,,0.26910299,0.65793529,0.47082334,0.56790123,0.84309133,0.76740238,0.51878497,19.19629226,5.900000095367432,93.62624334660691,62.453848369552546,116.97689888320373,86.60174672456493,97.18968007908933,102.72867297327204,93.61012514315561,93.55639220582802,117.63647967412854,84.08903484922685,158.92550287354945,119.5201319495551,81.83157503687936,93.64617411148294,91.72543749499759,100.0872446002349,103.33771905533409,88.53521126760563,9.47887323943662,17,0.07798165,109.3,83,0.38073394,218,0.16360734,0.27214685,0.21995918118223853,0.38177209970902426,0.2843235112443755,1.9984796642194165,2,0,0,0,0,0,0.056973040103912354,,,,,,2,0,0.056973040103912354,0,0.056973040103912354,156,"L",,,,,,,-0.054883845150470734,103.9,74.24340960892515,0.43378119,0.302267,0.2303263,0.14357683,0.10940499,5,521,30.610900761756238,13.100880218330134,3.2646004059950817,0.56238004,28.751870651391556,26.605976712452016,0.70553936,0.87190083,0.27418066,0.20377358,0.48148148,0.21183054,0.5503876,0.75704225,0.41247002,0.07086614,0.11111111,0.10151878,0.27230047,0.56321839,0.51079137,0.67810458,0.85542169,0.48920863,38.25746694711538,,36.39251647332702,41.44758699378189,42.52840805053711,29.621088169642857,36.426365586577866,40.636296120010506,33.13165642233456,,34.50284394054878,,,41.26394996895695,28.571793094758064,40.52999205508475,53.180320739746094,2296.313846153846,,2356.6363636363635,1505.5102040816328,1123,2180.5657142857144,2447.844262295082,2623.168067226891,2537.294117647059,,1775.9609756097561,,,2415.5033112582782,2500.3548387096776,2623.2457627118642,2614,0.12070344,0.07434053,0.09432454,0.00079936,86.56026231374172,82.69570102486558,79.94999668961864,79.69999694824219,0.45466472297314775,1.6111876785114247,3.43946967690678,8.12336254119873,1.2475206994063017,0.31135862617082494,-5.699119955806409,-5.741471290588379,-1.8489298820495605,-0.361598402261734,-0.9876437187194824,0.036867350339889526,-1.2244568755295104,-0.38881548630293983,-0.8369862023046462,3.6867350339889526,0.64312268,0.83236994,0.21502798,0.44939271,0.63963964,0.19744205,7.3727235409668905,4,2,0.5,0.15307313203811646,1,0,0,,5,2,0.4,-0.3928205668926239,114,73,0.64035088,7.994257926940918,"Joe Mack",29780,691788
