Name,Team,Name,Team,Season,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Oppo%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wTeamV,wOppTeamV,wNetPitV,TG,wOBA,OBP,SLG,wSB,Fantasy,$,FPTS,FPTS/IP,SPTS,SPTS/IP,Throws,QS,EV90,BatSpd,FastSw%,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Swords,CompSw,Tilt,AtkAng,AtkDir,IdealAtkAng%,DepthBox,DistOffPlt,H-Swing%,H-Contact%,H-Zone%,C-Swing%,C-Contact%,C-Zone%,S-Swing%,S-Contact%,S-Zone%,W-Swing%,W-Contact%,W-Zone%,O-Swing% (mlb),O-Contact% (mlb),O-Zone% (mlb),Z-Swing% (mlb),Z-Contact% (mlb),Zone% (mlb),FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,FA-SPN,FT-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,SLO-SPN,ST-SPN,CUO-SPN,CV-SPN,SLO% (sc),ST% (sc),CUO% (sc),SV% (sc),vSLO (sc),vST (sc),vCUO (sc),vSV (sc),SLO-X (sc),ST-X (sc),CUO-X (sc),SV-X (sc),SLO-Z (sc),ST-Z (sc),CUO-Z (sc),SV-Z (sc),wSLO (sc),wST (sc),wCUO (sc),wSV (sc),wSLO/C (sc),wST/C (sc),wCUO/C (sc),wSV/C (sc),SI-Swing%,SI-Contact%,SI-Zone%,SO-Swing%,SO-Contact%,SO-Zone%,SwgLng,B-Rvw,B-OvrTrn,B-Crct%,wB-Rvw,P-Rvw,P-OvrTrn,P-Crct%,wP-Rvw,C-Rvw,C-OvrTrn,C-Crct%,wC-Rvw,NameASCII,PlayerId,MLBAMID
"Taj Bradley","MIN","Taj Bradley","MIN",2026,25,9,3,3.5941559331858235,18,18,0,0,0,0,102.2,431,85,41,41,15,40,0,2,4,0,118,92,121,56,12,645,1100,1745,81,6,2,1,10.344156100388467,3.506493593352023,2.95,7.451298885873048,1.3149350975070087,0.2185089974293059,1.2175324976916746,0.2734375,0.81132075,3.9273919508778485,0.760330578,0.208178438,0.342007434,0.449814126,0.099173553,0.123966942,0.065217391,0.5,15.188020706176758,102.19999694824219,,,15.188020706176758,1.557839274406433,12.462714195251465,4.179325917071947,3.836854343287592,1.3048163652420044,-6.254103660583496,7.558920383453369,13.428400039672852,1.3580186367034912,0.9409836530685425,0.8919962644577026,0.8822222352027893,0.9850666522979736,18,0.49749431014060974,0.8891571592945982,0.4773639,96.98559424,,,0.23724928,89.79951691,0.08825215,81.95454545,,,0.19713467,91.31686047,,,,,2.9704341888427734,,4.633462429046631,-4.285943508148193,,2.792245388031006,,0.3565947405573558,,1.119193823441215,-2.7830802000962294,,0.8116992407066876,,0.30891089,0.6952381,0.47163324,0.57371795,0.87084149,0.7582017,0.42120344,0.5962877,0.11404011,0,0,0,84.76973631480455,93.60397831501473,91.44456128230578,0.2737819,0.09280742,3.765377929002643,7.100649526537846,-0.33323601769202504,0.47621777,,0.23782235,0.19770774,,,,0.08825215,,,,,,,96.9383931257521,,89.75301204819277,91.29594089673913,,,,81.90324421672078,,,,,,-3.3547754023766547,,2.2665980327560242,-6.353329512001811,,,,2.0276883608335026,,,,,,11.057134194494585,,2.8930805252259035,3.922361865942029,,,,-7.841065245789367,,,,,,6.248712062835693,,4.7082319259643555,1.4251463413238525,,,,-4.348145008087158,,,,,,0.7519509100885311,,1.1345137170998447,0.4130858960358993,,,,-2.823470784472181,,,,,,0.29498861,0.65051903,0.47163324,0.51737452,0.86879433,0.7582017,0.49684814,19.24254017,2.4111263751983643,0.269637793302536,0.583649218082428,0.8532870411872864,"25 - 25",0.18097448,0.4095941,0.31734317,0.27306273,0.11808118,0.50922509,0.37269373,3.9314739414268196,0.40139211,,,0.08825215,0.4756447,0.23724928,0.19770774,,,0.00114613,,,,,82.12836089691558,97.06310240963856,89.81359450483092,91.46041100543478,,,96.43589782714844,,,,,2.476981224951806,-3.007690723832831,2.848649914137983,-5.992580247961956,,,-5.559070110321045,,,,,-9.621202345018263,9.791745693712349,1.4324119678442029,2.62331153759058,,,8.073929786682129,,,,,-4.348145008087158,5.986710071563721,4.726907253265381,1.5126255750656128,,,0.1558474749326706,,,,,-2.823470784472181,0.7212903700679182,1.1417650370206234,0.4384421956711921,,,7.79237374663353,,,0.29251701,0.65469293,0.47163324,0.53875969,0.8619469,0.76063183,0.49455587,19.24254017,0.9200000166893005,120.4388245955435,101.21606904664738,118.99179880367686,89.86566226826346,111.09463362938565,91.02458601635934,93.21051091998753,95.28053426652119,112.51547439829415,122.4992847803472,102.9476712833165,106.9649676793621,83.35508891590544,113.85532619304799,105.95265533274987,98.1979957013069,90.41034386893426,117.75711206554426,117.75711206554426,99.97363987945972,110.87772705963785,91.42156279042752,16.650557620817843,27,0.099631,112.7,124,0.45756458,271,0.15816619,0.2722063,3.8228387127918966,4.454610114613182,,,,45.60284876623376,44.07446532467532,45.90941493506493,57.5158999638989,59.92110131167268,54.314606125150426,,,,,,,,,,50.9834792048193,68.68650496385544,53.070430987951816,45.37673513043478,47.640882289855085,47.75133701449276,51.32604707163324,54.96153624641835,50.94078271633238,0.16226507736389684,,,,112.34051948051949,98.77025974025976,92.06116883116881,107.93044524669072,95.60064981949458,106.30069795427195,,,,,,,,,,112.19681927710842,85.10592771084336,96.82448192771082,108.12185507246379,85.1575652173913,95.91223188405797,109.38274239816405,91.31975903614459,100.73417096959265,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,98,,,,,,,,,,,"R",8,105.8,72.33510841836734,0.30340136,0.32363636,0.24217687,0.12727273,0.0952381,19,735,31.839322916666667,9.970669908588436,-0.315471955383716,0.52517007,28.256252657312924,27.448230229591836,0.75704989,0.90544413,0.26418338,0.25626741,0.31521739,0.20573066,0.51675978,0.74864865,0.41031519,0.05741627,0.16666667,0.11977077,0.29230769,0.52255639,0.52148997,0.66706587,0.87073609,0.47851003,56.71559585589651,,55.54191923945783,55.06661571557971,,,,59.56218927556818,,,,,,,,59.56218927556818,,2311.327316486161,,2181.590361445783,1728.2840579710146,,,,2393.7077922077924,,,,,,,,2393.7077922077924,,,,0.08825215,,,,81.90324421672078,,,,2.0276883608335026,,,,-7.841065245789367,,,,-4.348145008087158,,,,-2.823470784472181,,0.55614973,0.8125,0.21432665,0.47368421,0.66666667,0.19598854,7.35640412414966,5,1,0.2,-0.11531451344490051,0,0,,,23,17,0.73913043,3.113405227661133,"Taj Bradley",22543,671737
"Noah Cameron","KCR","Noah Cameron","KCR",2026,26,5,7,4.891986192762692,18,18,0,0,0,0,95.2,423,104,57,52,13,32,1,2,1,0,91,102,117,73,11,615,1041,1656,61,8,6,1,8.560975837334711,3.0104530417001185,2.84375,9.783972385525384,1.222996548190673,0.26735218508997427,1.421602825247278,0.3192982456140351,0.67612688,4.02978346602845,0.871794871,0.25,0.349315068,0.400684931,0.094017094,0.111111111,0.078431372,0.166666666,13.457270622253418,95.19999694824219,,,13.457270622253418,1.375103235244751,11.000825881958008,4.938336218299981,4.140227413264087,-1.0235037803649902,-7.034101963043213,6.010598182678223,-9.41919994354248,-0.9672519564628601,0.8584530353546143,0.8268752694129944,0.8727777600288391,1.115322232246399,18,-0.5513014197349548,-0.6409638973096705,0.31823671,92.31558935,0.09842995,85.11042945,0.19987923,89.55891239,0.17391304,81.77700348,0.20954106,80.89017341,,,,,0.00120773,,-8.243115425109863,-4.852669715881348,0.7819675207138062,0.8378957509994507,0.16314145922660828,,,-1.5641585246887788,-2.977097985203281,0.23624396396187494,0.29093602465258706,0.047014829748302095,,,0.31515152,0.69069069,0.46618357,0.625,0.87608696,0.7746114,0.40217391,0.59338061,0.10507246,0,0,0,112.85728940840866,96.3257544510365,98.65780031708718,0.21513002,0.07565012,4.211204989699834,5.738676110740851,0.8622027267342425,0.27657005,,0.19927536,,,0.04166667,0.09963768,0.17270531,,0.00060386,0.20954106,,,,92.38908126364629,,89.50484730113637,,,91.3840579710145,85.10363399621212,81.81678185096153,,57.400001525878906,80.84466746217579,,,3.979226458020606,,-0.9931588837594697,,,7.515138487884964,-0.9298626524029356,-1.843995847902098,,-6.922411918640137,7.81809201639049,,,9.960729607328057,,5.458110277580492,,,7.2590464716372285,2.077339680989583,-5.085518790291739,,-7.1654791831970215,5.889078893304215,,,-2.5604121685028076,,0.6781880259513855,,,-5.210699081420898,-4.57338285446167,0.8058900833129883,,-0.09131345897912979,2.5965795516967773,,,-0.559041958188386,,0.20551152301557135,,,-7.551737799160723,-2.771747184522224,0.2817797494101358,,-9.13134589791298,0.7482938189327888,,,0.28837209,0.65829146,0.46618357,0.5766129,0.86832061,0.7746114,0.48067633,17.25325733,0.5103741884231567,-0.7275402545928955,-0.1371888369321823,-0.864729106426239,"26 - 26",0.13947991,0.4261745,0.34899329,0.22483221,0.15771812,0.5033557,0.33892617,4.429408811677432,0.321513,0.20931639,,0.16999395,0.27949183,0.20387175,,,,0.03811252,0.09800363,0.00120992,80.83783982117052,,81.80104537366547,92.43926711309524,89.46917887611276,,,,91.2499767485119,85.01481119791667,72.52000427246094,7.577592971007948,,-2.189498738461966,3.742456741663285,-1.3803394894925352,,,,7.586407373821925,-1.4714803813416282,0,4.23289992492323,,-6.838497501251112,8.754885983157468,4.170493468332715,,,,5.831949869791667,0.19012397012592833,0,2.6497347354888916,,0.5723696947097778,-2.625760316848755,2.227327346801758,,,,-5.047038555145264,-6.20626974105835,0.22595423460006714,0.7658192877135526,,0.20369028281486756,-0.5683463889283019,0.6609279960836076,,,,-8.011172309754388,-3.8310307043570058,11.297711730003357,0.29036005,0.66075949,0.4675954,0.584,0.86398467,0.77331606,0.47849788,17.25325733,0.33000001311302185,99.67694389305667,86.89769846096473,114.70607723659528,117.99864312336219,103.3270415466433,111.37125818472202,108.83350211827585,111.26091861016928,93.7665356846123,96.25644996899628,83.91573803845806,128.45346605896106,85.13612763401382,101.4199218804523,94.96497257649474,102.17305824737204,99.42738921322254,96.95791227144926,96.95791227144926,98.82133200727652,100.83175860636658,89.3137416774055,15.786941580756015,30,0.10067114,115.9,115,0.38590604,298,0.1557971,0.26086957,4.959272328133935,4.617080434782609,59.838238674351594,55.25494682997118,56.54751582132564,47.19684206293706,48.17137681818182,49.339708006993014,50.618877161572044,44.936543624454146,52.98351975982533,44.58716272727273,42.18242409090909,51.17127909090908,50.50704006060606,43.46594284848485,56.3572672121212,,,,49.32053118181818,40.93926136363636,48.95803654545455,,,,50.302909486714974,48.329827312801925,51.868992403381654,0.27057839371980674,101.49400576368876,107.24011527377522,110.47533141210376,105.64125874125875,95.0186013986014,92.57566433566433,88.76576419213974,107.40423580786026,97.16908296943232,90.51217391304348,104.66724637681159,102.39159420289856,101.57546012269938,107.09288343558283,105.09828220858894,,,,89.37363636363636,106.22539393939395,109.00418181818183,,,,95.82313032886722,104.7337880633374,102.37194884287457,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,98,,,,,,,,,,,"L",5,105.1,72.26049303519062,0.28739003,0.33139535,0.25073314,0.15116279,0.1143695,5,682,32.04834700329912,12.041763081928153,-3.8956714081973973,0.52785924,27.852624977089445,27.450707936217007,0.71294118,0.90429043,0.25664251,0.19060052,0.52054795,0.23128019,0.55377907,0.75065617,0.41545894,0.09375,0,0.09661836,0.27726218,0.57740586,0.5205314,0.67128463,0.8630394,0.4794686,50.94889038618996,,53.10187618371212,,,47.13472316576087,52.39095643939394,57.30214024256993,,58.69327163696289,47.80005516030259,,,52.39095643939394,,57.30214024256993,,2291.2860262008735,,2310.390909090909,,,2260.3623188405795,2492.193939393939,2292.2972027972028,,2042,1608.792507204611,,,2492.193939393939,,2292.2972027972028,,0.09963768,,0.17270531,,85.10363399621212,,81.81678185096153,,-0.9298626524029356,,-1.843995847902098,,2.077339680989583,,-5.085518790291739,,-4.57338285446167,,0.8058900833129883,,-2.771747184522224,,0.2817797494101358,,0.62330623,0.80869565,0.22282609,0.47335423,0.66225166,0.19263285,7.485713835685484,9,7,0.77777778,-1.4555187225341797,0,0,,,13,10,0.76923077,2.942190170288086,"Noah Cameron",30184,702070
"Jeffrey Springs","ATH","Jeffrey Springs","ATH",2026,33,3,9,6.081911421164852,19,19,0,0,0,0,97.2,430,102,72,66,26,37,0,2,0,1,84,103,142,60,13,617,1058,1675,58,10,2,2,7.740614536027994,3.4095564027742356,2.27027027,9.399317650891135,2.39590449924676,0.2608695652173913,1.4232082281850411,0.2704626334519573,0.65965583,6.038036481865545,0.725352112,0.196721311,0.337704918,0.46557377,0.091549295,0.183098591,0.097087378,1,-4.72371768951416,97.19999694824219,,,-4.72371768951416,-0.44751155376434326,-3.580092430114746,6.308982355848681,4.8086975305115285,-2.1995677947998047,-9.294114112854004,7.094546318054199,-20.651599884033203,-2.0465598106384277,0.9765685796737671,0.9202466011047363,0.8748841881752014,1.0059789419174194,19,-2.1422007083892822,-0.11014269132832188,0.43641791,91.46785226,0.31701493,82.61958569,0.01910448,88.4375,,,0.22746269,79.53543307,,,,,,,-10.932785034179688,-3.8385918140411377,0.28526219725608826,,-6.0875749588012695,,,-1.495593027931558,-0.7228986467120786,0.8914443664252758,,-1.5977887030974463,,,0.32932933,0.6612426,0.46328358,0.67781155,0.86577181,0.78608247,0.40358209,0.58139535,0.09910448,0,0,0,140.5770791319573,141.46179706012626,114.55187668875637,0.19534884,0.08604651,4.660105436983633,5.344710036781234,0.043874939299307414,0.43701493,,0.01850746,,,,0.31701493,,,,0.22746269,,,,91.39931267076503,,88.35161762852823,,,,82.58719544491525,,,,79.49816478018373,,,6.1988438674009565,,0.9895616962063697,,,,-2.669288534678084,,,,7.864564109662074,,,9.73066019360485,,5.4839895925214215,,,,0.8069658584738406,,,,4.287513392490978,,,-10.485533714294434,,0.07090184092521667,,,,-3.5643320083618164,,,,-5.8825883865356445,,,-1.4324499609691848,,0.2287156158877957,,,,-0.6712489657931858,,,,-1.543986453158962,,,0.31365741,0.62268804,0.46328358,0.64944649,0.85940594,0.78608247,0.4841791,19.43192869,-0.6499284505844116,0.32305824756622314,-0.5254751443862915,-0.20241686701774597,"33 - 33",0.10930233,0.39739414,0.36807818,0.23452769,0.15635179,0.53420195,0.30944625,4.7915397699489155,0.34186047,0.22746269,,,0.43761194,0.02268657,,,,,0.31223881,,79.62623544127297,,,91.56399215552524,87.92192639802632,,,,,82.69609673757171,,7.372183091371391,,,5.509088159745907,-0.08525754276074861,,,,,-3.556738187888384,,2.7139142854945866,,,8.650760999317871,4.328612478155839,,,,,-0.6042979953393881,,-5.882587909698486,,,-10.44493579864502,-0.15148161351680756,,,,,-3.3825466632843018,,-1.543986328004852,,,-1.4249571348765375,-0.3986358250442304,,,,,-0.6467584442226199,,0.31755196,0.61928307,0.46328358,0.65454545,0.85828343,0.78608247,0.48298507,19.43192869,-0.36000001430511475,90.12533331079362,98.41794576094932,91.5740824399353,113.35955227464237,202.42225875592828,108.67078453308578,108.95640678681244,94.24392855563987,91.4823001860075,87.40567817069451,95.44805305127613,101.0781369824513,82.30646666946004,117.84435033566977,156.49157421448,95.27312071882426,104.86462985104068,101.13904274132135,101.13904274132135,104.87722347370054,92.0613761301669,87.81722112996688,17.350993377483444,30,0.09771987,114.1,107,0.3485342,307,0.16537313,0.26447761,4.589860400349015,4.439192149253732,61.45026905511812,51.62599427821522,56.59996532808399,,,,47.85120016393442,42.608490368852465,51.408385628415296,,,,52.31861035781543,39.731754990583795,57.364048286252356,,,,21.408917000000006,25.766772333333332,22.987034,,,,51.42313632835821,45.32015050746269,53.84004459701493,0.15198673432835821,111.71280839895012,109.7434120734908,118.77627296587926,,,,89.63046448087432,97.97814207650275,82.86084699453554,,,,97.25243856332703,98.53190926275991,104.03655954631381,,,,94.95225806451614,83.55483870967743,63.418064516129036,,,,97.17325358851676,100.58076555023922,97.39393540669857,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,97,,,,,,,,,,,"L",4,104.2,71.919616196458,0.25205931,0.34680851,0.26853377,0.13404255,0.10378913,13,607,30.91880856157331,11.430580403109555,-2.6643472636943986,0.53871499,27.220561547570018,27.090857315691927,0.70343137,0.8989547,0.24358209,0.27228916,0.56637168,0.24776119,0.53008596,0.77567568,0.41671642,0.03896104,0.16666667,0.0919403,0.30289532,0.64338235,0.5361194,0.64864865,0.86309524,0.4638806,48.29643207821038,,47.992203251008064,,,,45.15595942208098,,,,47.08684485728347,,,46.20912063953488,40.6722085782797,,,2146.117486338798,,2191,,,,2282.883239171375,,,,1390.265091863517,,,2279.655813953488,2296.6237623762377,,,0.25671642,0.06029851,,,83.91720566860465,76.92475150835396,,,-1.6748574900072675,-6.903004863474629,,,1.0960359085437863,-0.42372837633189586,,,-1.8183292150497437,-1.7460026741027832,,,-0.42286725931389385,-1.728715518913647,,,0.58807588,0.8156682,0.22029851,0.46504559,0.71895425,0.19641791,7.432195672878913,11,6,0.54545455,-0.9187362194061279,1,1,1,0.08426244556903839,18,12,0.66666667,2.5896687507629395,"Jeffrey Springs",17677,605488
"Michael King","SDP","Michael King","SDP",2026,31,6,7,3.3352942673310344,20,20,0,0,0,0,113.1,464,86,43,42,11,45,0,9,2,0,96,135,123,48,14,680,1148,1828,41,6,7,4,7.623529753899507,3.573529572140394,2.13333333,6.8294120712016415,0.8735294509676519,0.2097560975609756,1.1558824048157819,0.24752475247524752,0.77849117,4.096528720723718,1.097560975,0.156862745,0.44117647,0.401960784,0.113821138,0.089430894,0.044444444,0.571428571,16.78774070739746,113.0999984741211,,,16.78774070739746,1.705344319343567,13.642754554748535,3.7657553318398955,4.500419680974616,1.5646302700042725,-7.684427738189697,9.24905776977539,14.400200843811035,1.4865988492965698,1.0999690294265747,1.0034379959106445,0.8725000023841858,1.486739993095398,20,1.238611102104187,0.1838201010906253,0.4797593,93.39224629,0.19310722,81.95184136,0.0536105,84.79591837,,,0.27352298,86.312,,,,,,,4.972408294677734,1.0497883558273315,2.9270870685577393,,7.229385852813721,,,0.5669792810350894,0.29739046907289846,2.986823539344632,,1.445877170562744,,,0.31750466,0.65119363,0.45514223,0.6627566,0.85947047,0.77884615,0.41247265,0.62068966,0.10065646,0,0,0,82.28411962869737,97.55515167119192,106.26695546822869,0.20689655,0.09698276,4.5105900659767855,3.255882499061248,-0.7612344533926838,0.1892779,,,,,0.2904814,0.24671772,,,,0.27352298,,,,94.02745664739885,,,,,92.91167902542372,82.51131166851441,,,,86.2576015625,,,-5.276247939622471,,,,,-10.722076013712336,5.374450006929046,,,,-10.524259765625,,,8.585327854046243,,,,,2.744123153542844,1.4186417607140382,,,,2.376681640625,,,2.500929594039917,,,,,2.887425661087036,4.223875045776367,,,,7.889620304107666,,,0.72281202139882,,,,,0.5437713109391782,0.9365576598173763,,,,1.5779240608215332,,,0.29385475,0.61093248,0.45568928,0.63498099,0.84385965,0.77791116,0.51039387,18.61045655,2.836087942123413,1.0441406965255737,0.08660296350717545,1.1307436227798462,"31 - 31",0.10991379,0.41853035,0.36102236,0.22044728,0.14376997,0.54632588,0.30990415,4.7842021596842805,0.32758621,0.27352298,,,0.17997812,,,,,0.29978118,0.24671772,,86.156734375,,,93.9367460581307,,,,,92.8807453239051,82.4006201496674,,-9.642806640625,,,-4.205435431112272,,,,,-9.71121282647126,6.65256623735449,,1.1765040283203125,,,7.919772719177431,,,,,1.6707353800752738,0.19507883076128568,,7.889620304107666,,,2.8385276794433594,,,,,2.900402545928955,3.9066076278686523,,1.5779240608215332,,,0.862774370651477,,,,,0.5292705375782765,0.866210117044047,,0.2920354,0.61580087,0.45568928,0.64393939,0.8400703,0.77791116,0.50547046,18.61045655,-0.5600000023841858,90.642174927081,103.90373676094988,87.23667718895067,81.95859438979195,73.86811314208198,87.0016427158286,88.36999910590431,86.43763942018016,107.71405890820674,94.59300143258315,108.4325989228703,81.4181932463951,104.41485780481634,104.4557835182913,75.07045763834134,103.12559170296667,102.35635635173772,91.30388023306905,91.30388023306905,108.36889748820431,89.48952569211093,87.3344262295082,14.267973856209151,27,0.08598726,114.6,104,0.33121019,314,0.17013129,0.27078775,4.603027333524545,4.532120940919038,46.74413458000001,43.07187596,51.815035859999995,,,,50.93443676300578,55.19110566473987,49.911315520231206,53.01082161958569,47.16246007532956,54.32931917137476,53.45638157427938,49.03403709534368,53.55091687361418,,,,,,,,,,50.83795105579868,50.00666543763676,53.16696113785559,0.21393899890590812,82.77059322033897,95.02826271186441,81.55389830508473,,,,99.60370820668692,102.06224924012157,100.50723404255321,95.25818540433927,104.64067061143984,103.46852071005915,106.39482185273158,97.91002375296914,102.2406650831354,,,,,,,,,,95.37350348027836,99.89490719257542,96.62469837587008,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,97,,,,,,,,,,,"R",9,104.5,72.74753289473684,0.33040936,0.29693487,0.22660819,0.12643678,0.09649123,13,684,32.949529993603804,12.012406912463451,-0.19323668005870798,0.51023392,28.245162874634502,27.518737436038013,0.6979405,0.87868852,0.23905908,0.26540284,0.59821429,0.23085339,0.50945776,0.76237624,0.43380744,0.06818182,0.41666667,0.09628009,0.29497908,0.63829787,0.52297593,0.63188073,0.84936479,0.47702407,27.767826499277458,,,,,22.489357123940678,22.09904638996674,,,,16.1653544921875,,,21.807815551757812,22.1778017715669,,,2332.0895953757226,,,,,2240.0828625235404,2744.740576496674,,,,1867.266,,,2497.21875,2811.676056338028,,,0.05251641,0.19420131,,,84.75833129882812,81.90366417253522,,,1.1425493558247883,6.518851782570422,,,0.7874170939127604,1.58933896346831,,,2.7725563049316406,1.4513188600540161,,,2.888079484303792,0.40882221409972286,,,0.56551724,0.81300813,0.23796499,0.44134078,0.6835443,0.19584245,7.495250679596126,8,4,0.5,-1.3984827995300293,1,1,1,0.07890623807907104,18,15,0.83333333,2.4635848999023438,"Michael King",19853,650633
