id,name,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,year,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate
608701,"Refsnyder, Rob",174,0.9015544041450776,130,71.705024195,0.1724137931034483,0.2846153846153846,0.2126436781609195,0.123076923076923,0.0919540229885057,7.583601609,6,-11.931035540185832,44,0.2528735632183908,63,0.3620689655172414,2026.0,67.0,0.4328358208955224,0.5671641791044778,0.2835820895522388,0.1343283582089552,0.1492537313432836,0.4925373134328357,0.1940298507462687,0.3134328358208957,0.328358208955224,0.0895522388059701,0.0149253731343283,0.1641791044776116,0.1044776119402985,0.2985074626865673
806146,"Lombard Jr., George",35,0.945945945945946,26,71.702765429,0.1714285714285714,0.1923076923076923,0.1428571428571428,0.0769230769230769,0.0571428571428571,7.620248,1,-1.6273126215205105,9,0.2571428571428571,9,0.2571428571428571,2026.0,9.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.111111111111111,0.3333333333333333,0.1111111111111111
807726,"Peck, John",27,0.9642857142857144,19,71.701327407,0.074074074074074,0.1578947368421052,0.1111111111111111,0.0,0.0,7.373574444,0,-0.7193087610729851,8,0.2962962962962963,8,0.2962962962962963,2026.0,9.0,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.111111111111111,0.1111111111111111
663656,"Tucker, Kyle",288,0.9056603773584906,239,71.690565556,0.2395833333333333,0.3179916317991632,0.2638888888888889,0.104602510460251,0.0868055555555555,7.255887813,2,-6.173243766901474,49,0.1701388888888889,114,0.3958333333333333,2026.0,117.0,0.3846153846153846,0.6153846153846153,0.3076923076923076,0.2307692307692308,0.0769230769230769,0.4871794871794869,0.2649572649572649,0.2478632478632478,0.2478632478632479,0.0769230769230769,0.0598290598290598,0.239316239316239,0.1880341880341879,0.1880341880341879
609280,"Andujar, Miguel",155,0.9171597633136096,130,71.686496194,0.2387096774193548,0.2923076923076923,0.2451612903225806,0.1,0.0838709677419354,7.564005484,1,-4.465848311934197,25,0.1612903225806451,57,0.3677419354838709,2026.0,64.0,0.5468750000000001,0.4531250000000001,0.1875,0.203125,0.0625,0.4375,0.40625,0.15625,0.21875,0.265625,0.0625,0.2187499999999999,0.1406249999999999,0.09375
681508,"Gasper, Mickey",33,0.8918918918918919,26,71.664399091,0.0303030303030303,0.1538461538461538,0.1212121212121212,0.0384615384615384,0.0303030303030303,6.961668485,2,-2.9350612444804725,7,0.2121212121212121,12,0.3636363636363636,2026.0,15.0,0.3999999999999999,0.6,0.4,0.1333333333333333,0.0666666666666666,0.4666666666666666,0.1333333333333333,0.4,0.2666666666666667,0.0666666666666666,0.0666666666666666,0.1999999999999999,0.0666666666666666,0.3333333333333333
800325,"Lara, Luis",79,0.9080459770114944,71,71.594632152,0.1772151898734176,0.3943661971830985,0.3544303797468354,0.1549295774647887,0.1392405063291139,6.822556329,0,-2.56766958321654,8,0.1012658227848101,38,0.4810126582278481,2026.0,39.0,0.6410256410256409,0.358974358974359,0.1282051282051282,0.2051282051282051,0.0256410256410256,0.2564102564102564,0.3846153846153846,0.3589743589743588,0.2307692307692308,0.2307692307692308,0.1794871794871795,0.0256410256410256,0.1538461538461537,0.1794871794871793
606992,"Haase, Eric",43,0.8775510204081632,30,71.565791163,0.1395348837209302,0.1666666666666666,0.1162790697674418,0.0666666666666666,0.0465116279069767,7.101388837,2,-2.760848078081166,13,0.3023255813953488,13,0.3023255813953488,2026.0,14.0,0.6428571428571428,0.3571428571428572,0.0,0.2857142857142857,0.0714285714285714,0.3571428571428571,0.4285714285714286,0.2142857142857142,0.3571428571428571,0.2857142857142857,0.0,0.0,0.1428571428571428,0.2142857142857142
600869,"Candelario, Jeimer",16,0.8888888888888888,10,71.54563375,0.1875,0.0,0.0,0.0,0.0,8.01353,0,-0.4125365643004287,6,0.375,1,0.0625,2026.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0
666931,"Oliva, Jared",5,1.0,4,71.539892,0.2,0.5,0.4,0.25,0.2,7.837202,0,0.0967576301945323,1,0.2,2,0.4,2026.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0
693459,"Fedko, Kyler",25,0.925925925925926,15,71.5280816,0.12,0.1333333333333333,0.08,0.0666666666666666,0.04,6.6142264,0,-1.858227662739704,10,0.4,3,0.12,2026.0,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
699625,"Crooks, Jimmy",38,0.9047619047619048,24,71.523974474,0.2105263157894737,0.25,0.1578947368421052,0.0833333333333333,0.0526315789473684,7.114928158,0,-1.4112242841149518,14,0.3684210526315789,11,0.2894736842105263,2026.0,11.0,0.2727272727272727,0.7272727272727274,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.5454545454545454,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.4545454545454545,0.1818181818181818
699393,"Ramírez, Pedro",63,0.9130434782608696,57,71.510578889,0.1587301587301587,0.3684210526315789,0.3333333333333333,0.1578947368421052,0.1428571428571428,7.069018095,2,5.0611814515866085,6,0.0952380952380952,29,0.4603174603174603,2026.0,31.0,0.5483870967741936,0.4516129032258065,0.1612903225806452,0.2258064516129032,0.064516129032258,0.3870967741935484,0.3225806451612903,0.2903225806451613,0.3225806451612903,0.1290322580645162,0.0967741935483871,0.064516129032258,0.1935483870967741,0.1935483870967742
687637,"Beavers, Dylan",72,0.8674698795180723,55,71.499882917,0.1111111111111111,0.3090909090909091,0.2361111111111111,0.0727272727272727,0.0555555555555555,7.226999861,0,-3.221000495938192,17,0.2361111111111111,30,0.4166666666666667,2026.0,36.0,0.4444444444444443,0.5555555555555556,0.2777777777777778,0.1388888888888889,0.1388888888888888,0.2777777777777777,0.3888888888888888,0.3333333333333332,0.1944444444444445,0.1388888888888889,0.1111111111111111,0.0833333333333332,0.2499999999999999,0.2222222222222221
649966,"Urías, Luis",63,0.875,55,71.497456825,0.238095238095238,0.2545454545454545,0.2222222222222222,0.0727272727272727,0.0634920634920634,7.829655397,2,-2.297800141236168,8,0.1269841269841269,22,0.3492063492063492,2026.0,24.0,0.2916666666666667,0.7083333333333335,0.25,0.2916666666666667,0.1666666666666667,0.5833333333333333,0.25,0.1666666666666666,0.25,0.0416666666666666,0.0,0.3333333333333332,0.2083333333333333,0.1666666666666666
602104,"Urías, Ramón",57,0.9344262295081968,44,71.496175439,0.1052631578947368,0.3863636363636363,0.2982456140350877,0.25,0.1929824561403508,7.606389825,1,2.701270825318711,13,0.2280701754385964,24,0.4210526315789473,2026.0,25.0,0.32,0.68,0.48,0.12,0.0799999999999999,0.2800000000000001,0.52,0.1999999999999999,0.1599999999999999,0.12,0.0399999999999999,0.1200000000000001,0.4,0.1599999999999999
621020,"Swanson, Dansby",231,0.924,152,71.481438745,0.0779220779220779,0.3618421052631579,0.238095238095238,0.1513157894736842,0.0995670995670995,7.556344502,4,-2.344271048864939,79,0.341991341991342,78,0.3376623376623376,2026.0,83.0,0.3855421686746988,0.6144578313253013,0.2771084337349397,0.2650602409638555,0.072289156626506,0.4578313253012048,0.3373493975903614,0.2048192771084337,0.2771084337349396,0.0963855421686746,0.0120481927710843,0.1807228915662651,0.2409638554216867,0.1927710843373494
664983,"McCarthy, Jake",249,0.8989169675090253,185,71.473282651,0.1927710843373494,0.2864864864864865,0.2128514056224899,0.1243243243243243,0.0923694779116465,7.048973494,2,0.4260868183498071,64,0.2570281124497992,97,0.3895582329317269,2026.0,112.0,0.4821428571428569,0.5178571428571427,0.1785714285714285,0.2946428571428571,0.0446428571428571,0.4285714285714286,0.3214285714285712,0.2499999999999999,0.2410714285714285,0.1607142857142857,0.0803571428571428,0.1875,0.1607142857142855,0.1696428571428571
673995,"Wendzel, Davis",10,0.9090909090909092,8,71.470034,0.3999999999999999,0.25,0.2,0.125,0.1,6.763687,0,-1.0888817081226692,2,0.2,3,0.3,2026.0,3.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
823550,"Song, Sung-Mun",13,1.0,11,71.461608462,0.2307692307692307,0.5454545454545454,0.4615384615384615,0.2727272727272727,0.2307692307692307,7.49658,0,-1.5170927319668552,2,0.1538461538461538,8,0.6153846153846154,2026.0,9.0,0.5555555555555556,0.4444444444444445,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222221,0.1111111111111111,0.1111111111111111
660821,"Sánchez, Jesús",41,0.803921568627451,29,71.456064146,0.2926829268292683,0.3793103448275862,0.2682926829268293,0.1379310344827586,0.0975609756097561,6.725189268,1,-4.107442374778943,12,0.2926829268292683,20,0.4878048780487805,2026.0,24.0,0.5,0.5,0.25,0.2083333333333333,0.0416666666666666,0.25,0.4583333333333333,0.2916666666666667,0.0416666666666666,0.2916666666666666,0.1666666666666666,0.2083333333333333,0.1666666666666666,0.125
802139,"Wetherholt, JJ",309,0.8828571428571429,257,71.445266149,0.1650485436893204,0.4007782101167315,0.3333333333333333,0.1478599221789883,0.1229773462783171,7.398613592,5,-9.21864689187444,52,0.1682847896440129,145,0.4692556634304207,2026.0,153.0,0.3921568627450982,0.6078431372549019,0.3333333333333332,0.2287581699346405,0.045751633986928,0.2810457516339867,0.4705882352941177,0.2483660130718952,0.1633986928104574,0.1895424836601308,0.0392156862745098,0.1176470588235292,0.2810457516339869,0.2091503267973854
694388,"Loperfido, Joey",21,0.75,17,71.410054286,0.1428571428571428,0.4117647058823529,0.3333333333333333,0.1764705882352941,0.1428571428571428,7.956327143,2,-1.9452774288915544,4,0.1904761904761904,8,0.3809523809523809,2026.0,11.0,0.4545454545454546,0.5454545454545455,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.6363636363636364,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0,0.1818181818181817,0.2727272727272727,0.0909090909090909
679822,"Foscue, Justin",216,0.8962655601659751,176,71.408080648,0.1435185185185185,0.2954545454545454,0.2407407407407407,0.1590909090909091,0.1296296296296296,7.103161435,1,6.987683918437198,40,0.1851851851851851,81,0.375,2026.0,90.0,0.3222222222222222,0.6777777777777778,0.288888888888889,0.2444444444444444,0.1444444444444444,0.4777777777777777,0.3111111111111111,0.2111111111111112,0.2111111111111111,0.0777777777777777,0.0333333333333333,0.2666666666666666,0.2333333333333334,0.1777777777777778
686681,"Massey, Michael",131,0.8562091503267973,98,71.40120687,0.0687022900763358,0.3163265306122449,0.2366412213740458,0.1224489795918367,0.0916030534351145,7.173077252,4,3.3423842576573057,33,0.2519083969465648,50,0.3816793893129771,2026.0,62.0,0.4516129032258064,0.5483870967741936,0.1935483870967741,0.2741935483870968,0.0806451612903225,0.5483870967741935,0.3064516129032258,0.1451612903225807,0.3064516129032258,0.0967741935483871,0.0483870967741935,0.2419354838709677,0.2096774193548387,0.0967741935483871
677060,"Stevens, Chad",30,0.8571428571428571,23,71.376546667,0.3333333333333333,0.1304347826086956,0.1,0.0434782608695652,0.0333333333333333,6.797964333,1,-2.4663342581884447,7,0.2333333333333333,5,0.1666666666666666,2026.0,8.0,0.625,0.375,0.375,0.0,0.0,0.25,0.375,0.375,0.125,0.25,0.25,0.125,0.125,0.125
